unit_id,statement,condition,source_rows,primary_source,capability_area,mandatory,profiles,evidence_class,status,package,evidence,remaining_work,notes
AU-DP-0056,"Every request carries the canonical envelope with one meaning across transports; mandatory fields (identity, time, provenance, truth state, policy context, causation) are validated by the EnvelopeGuard before payload processing or protected resource access, the payload digest is recomputed and digests are equal across languages (RFC 8785).",All profiles.,V2:V02-T-101; V3:V03-T-070; V4:ES-20-001; V4:ES-20-002; V4:V04-T-007,V2:V02-T-101,data-platform,yes,all,harness,verified:local,P7-D,"apps/api/src/*/*.controller.ts (@Controller('/v1/...')); apps/api/migrations/0015_outbox_hardening.sql; apps/api/src/objects/outbox.publisher.ts; apps/api/test/int/gate22-outbox-hardening.test.ts; apps/api/test/int/phase1-acceptance.test.ts: an OUTBOX row never carries a scope outside the operation that wrote it; packages/contracts/src/envelope.ts:19-138 (identity, time, provenance, truth, policy, causation required); apps/api/src/pipeline/http.ts:104-145; packages/contracts/src/envelope.ts:19-138; apps/api/src/pipeline/http.ts:104-145 (EnvelopeGuard); apps/api/src/pipeline/pipeline.service.ts:329-337; packages/contracts/src/jcs.ts; packages/contracts/test/jcs.test.ts; test/int/rfc8785-crosslang.test.ts:64,73,208 (cross-language digest equality); apps/api/src/pipeline/http.ts:104-145 (EnvelopeGuard before handler, payload_digest recomputed); test/acceptance/acceptance.test.ts:577; packages/contracts/test/envelope-header.test.ts:77-97","Run the same named fixture on the SaaS, private-cloud and on-premises profiles once they exist (EXC-P0-004: only the local Compose profile exists at 2e83945); Unread envelope fields and propagation are AU-DP-0057.","Verified: test/acceptance/acceptance.test.ts:577; test/int/rfc8785-crosslang.test.ts:64,73,208; packages/contracts/test/envelope-header.test.ts:77-97."
AU-DP-0057,"Envelope propagation across async boundaries (outbox, agents) preserves the original actor and causation and adds current workload and transition evidence; the envelope carries as-of, degraded indicator, support reference, deadline, expires_at, delegation, sequence/partition key, signature reference and a response envelope; sensitive fields are minimized, classified, encrypted, access-controlled and excluded from telemetry; synthetic, inferred, stale, partial and corrected states survive serialization.",All profiles.,V4:ES-20-003; V4:ES-20-004; V4:ES-20-005; V4:V04-T-007,V4:ES-20-003,data-platform,yes,all,harness,open,P7-D,"packages/contracts/src/envelope.ts:19-138; apps/api/src/pipeline/http.ts:104-145 (EnvelopeGuard); apps/api/src/pipeline/pipeline.service.ts:329-337; packages/contracts/test/envelope-header.test.ts:77-97; test/acceptance/acceptance.test.ts:482,492,503","Read and propagate the declared-but-unused fields (idempotency_key, deadline, expires_at, delegation_id, quality_state, ontology_version, obligations, residency/retention profiles, sequence/partition_key, signature_ref, trace_id); add the response envelope and sensitive-field handling.",
AU-DP-0058,"Every request carries correlation, causation, domain, principal or workload, purpose, deadline, schema and idempotency context; deadlines and cancellation propagate so abandoned callers cannot create uncontrolled work or side effects, and EYE-WFL-003 is raised when work cannot complete within its deadline.",All profiles.,V4:ES-16-001; V4:ES-16-005; V4:EYE-WFL-003,V4:ES-16-001,data-platform,yes,all,harness,open,P7-D,"packages/contracts/src/envelope.ts:19-138; apps/api/src/pipeline/http.ts:104-145 (EnvelopeGuard); apps/api/src/pipeline/pipeline.service.ts:329-337; packages/contracts/src/errors.ts:16-45; apps/api/src/pipeline/http.ts:188-205; migrations/0027:382-393 + apps/api/src/graph/graph.capabilities.ts:319-330 (lossless cursor); test/acceptance/acceptance.test.ts:577,637,733,781; packages/contracts/src/errors.ts:16-45 (catalogued with retry class; never raised — v04-surveys)","Read deadline/expires_at from the envelope, propagate cancellation and raise EYE-WFL-003 (never raised).",
AU-DP-0059,A success status means the documented transition or query completed; admission to long-running work returns a distinct accepted result.,All profiles.,V4:ES-16-002,V4:ES-16-002,data-platform,yes,all,harness,open,P7-D,"packages/contracts/src/envelope.ts:19-138; apps/api/src/pipeline/http.ts:104-145 (EnvelopeGuard); apps/api/src/pipeline/pipeline.service.ts:329-337; packages/contracts/src/errors.ts:16-45; apps/api/src/pipeline/http.ts:188-205; migrations/0027:382-393 + apps/api/src/graph/graph.capabilities.ts:319-330 (lossless cursor); test/acceptance/acceptance.test.ts:577,637,733,781",Add the accepted-versus-completed status for long-running work.,
AU-DP-0060,"Clients can distinguish validation, authorization, policy, conflict, stale state, capacity, dependency, timeout and internal failure; every error carries a stable code, category, safe message, correlation, causation, trace, request contract version, retry classification (never / after caller correction / after policy or approval / after a stated delay / safe idempotent retry), deadline, degraded state, owning component and support or remediation path, and the catalogued HTTP status is emitted.",All profiles.,V4:ES-16-003; V4:ES-21-001; V4:ES-21-005; V4:V04-T-008,V4:ES-16-003,data-platform,yes,all,harness,open,P7-D,"packages/contracts/src/envelope.ts:19-138; apps/api/src/pipeline/http.ts:104-145 (EnvelopeGuard); apps/api/src/pipeline/pipeline.service.ts:329-337; packages/contracts/src/errors.ts:16-45; apps/api/src/pipeline/http.ts:188-205; migrations/0027:382-393 + apps/api/src/graph/graph.capabilities.ts:319-330 (lossless cursor); test/acceptance/acceptance.test.ts:577,637,733,781; apps/api/src/observation/observation.filter.ts:20-48; test/acceptance/acceptance.test.ts:577,961","Populate degraded state, support reference, owning component, deadline, trace and contract version in errorBody(); honour catalogue httpStatus (EYE-INT-001 emitted as 400 instead of 500); make capacity/timeout distinguishable.",
AU-DP-0061,"Errors expose no internal details, secrets, stack traces, model prompts, protected identifiers, unauthorized object existence, cross-tenant signals or internal topology to untrusted callers.",All profiles.,V4:ES-21-002; V4:V04-T-009,V4:ES-21-002,data-platform,yes,all,harness,verified:local,P7-D,"apps/api/src/pipeline/http.ts:188-205 (policy-safe messages); test/acceptance/acceptance.test.ts:577,781,961,964; apps/api/src/pipeline/http.ts:188-205; test/acceptance/acceptance.test.ts:781,961,964,1003","Run the same named fixture on the SaaS, private-cloud and on-premises profiles once they exist (EXC-P0-004: only the local Compose profile exists at 2e83945); Existence non-disclosure for cross-tenant requests (403 EYE-TEN-001 vs 404) is AU-DP-0068.","Verified: test/acceptance/acceptance.test.ts:781,961,964,1003."
AU-DP-0062,"The catalogued error codes EYE-REQ-001, EYE-IDN-002, EYE-AUT-001, EYE-TEN-001, EYE-STA-002, EYE-TMP-001 and EYE-PRV-001 are raised from their owning boundary with the documented retry class and caller action and each has a conformance test.",All profiles.,V4:EYE-REQ-001; V4:EYE-IDN-002; V4:EYE-AUT-001; V4:EYE-TEN-001; V4:EYE-STA-002; V4:EYE-TMP-001; V4:EYE-PRV-001,V4:EYE-REQ-001,data-platform,yes,all,harness,verified:local,P7-D,"packages/contracts/src/errors.ts:16-45; test/acceptance/acceptance.test.ts:577; test/acceptance/acceptance.test.ts:350; test/acceptance/acceptance.test.ts:553,922; test/acceptance/acceptance.test.ts:781; test/acceptance/acceptance.test.ts:637,700; test/acceptance/acceptance.test.ts:733; test/acceptance/acceptance.test.ts:604,747","Run the same named fixture on the SaaS, private-cloud and on-premises profiles once they exist (EXC-P0-004: only the local Compose profile exists at 2e83945)","Verified: test/acceptance/acceptance.test.ts:350,553,577,604,637,700,733,747,781,922. Note 400 vs 422 divergence for EYE-REQ-001 at objects.service.ts:66."
AU-DP-0063,"The implemented error codes EYE-IDN-001, EYE-AUT-002, EYE-STA-001, EYE-STA-003, EYE-WFL-001 and EYE-WFL-002 are raised from their owning boundary with the documented retry class and caller action and each has a conformance test.",All profiles; EYE-WFL-001/002 branch-only.,V4:EYE-IDN-001; V4:EYE-AUT-002; V4:EYE-STA-001; V4:EYE-STA-003; V4:EYE-WFL-001; V4:EYE-WFL-002,V4:EYE-IDN-001,data-platform,yes,all,harness,open,P3,packages/contracts/src/errors.ts:16-45; apps/api/src/pipeline/http.ts (bearer guard); apps/api/src/policy/pdp.service.ts (indeterminate→deny at PEP); apps/api/src/objects/objects.service.ts (404 in-domain); apps/api/src/objects/objects.service.ts:188-195; migrations/0041:65 (state machine) via objects/decision services; migrations/0043:33 (commit_package human gate); apps/api/src/policy/pdp.service.ts (human_gate obligation),"Add a conformance test per code (raised in code, no named test).",
AU-DP-0064,"The catalogued but never-raised error codes (EYE-REQ-002 unsupported_version, EYE-AUT-003 obligation_unmet, EYE-QUA-001, EYE-QUA-002, EYE-WFL-003, EYE-AGT-001, EYE-MDL-001, EYE-DEP-001, EYE-CAP-001, EYE-DEG-001, EYE-AUD-001, EYE-EXT-001, EYE-RCV-001, EYE-GOV-001) are raised from their owning boundary with the documented retry class and caller action, each with a conformance test.","All profiles; several codes depend on capabilities that do not exist yet (version negotiation, capability grants, model routing, admission control, external effects).",V4:EYE-REQ-002; V4:EYE-AUT-003; V4:EYE-QUA-001; V4:EYE-QUA-002; V4:EYE-WFL-003; V4:EYE-AGT-001; V4:EYE-MDL-001; V4:EYE-DEP-001; V4:EYE-CAP-001; V4:EYE-DEG-001; V4:EYE-AUD-001; V4:EYE-EXT-001; V4:EYE-RCV-001; V4:EYE-GOV-001,V4:EYE-REQ-002,data-platform,yes,all,harness,open,P7-D,packages/contracts/src/errors.ts:16-45 (catalogued with retry class; never raised — v04-surveys),"Raise each code from its boundary (14 of 28 codes never raised) and add conformance tests; where the boundary is absent, note the owning package (EYE-MDL-001 P2, EYE-AGT-001 P7-A, EYE-EXT-001 P7-A, EYE-QUA-002 P2).",
AU-DP-0065,EYE-INT-001 (integrity_failure) is emitted with the catalogued status 500 and quarantine semantics (never auto-repair evidence).,All profiles.,V4:EYE-INT-001,V4:EYE-INT-001,data-platform,yes,all,harness,open,P7-D,packages/contracts/src/errors.ts:16-45; apps/api/src/pipeline/http.ts:138,Read httpStatus from the catalogue (thrown as 400 at http.ts:138) and attach quarantine semantics.,
AU-DP-0066,"A command names one state-owning target, creates a durable operation record with audit before acknowledging acceptance, and emits committed domain events through a recoverable outbox in the same transaction boundary; an event is published only after the announced transition is durable.",All profiles.,V2:V02-T-101; V3:V03-T-059; V3:V03-T-061; V4:ES-17-001; V4:ES-17-004; V4:ES-17-005; V4:ES-19-001,V2:V02-T-101,data-platform,yes,all,harness,verified:local,P7-D,"apps/api/src/*/*.controller.ts (@Controller('/v1/...')); apps/api/migrations/0015_outbox_hardening.sql; apps/api/src/objects/outbox.publisher.ts; apps/api/test/int/gate22-outbox-hardening.test.ts; apps/api/test/int/phase1-acceptance.test.ts: an OUTBOX row never carries a scope outside the operation that wrote it; apps/api/src/pipeline/http.ts:104-145; packages/contracts/src/errors.ts:16-45; migrations/0022:322-347 (attempt key); migrations/0015_outbox_hardening.sql:35,52-56; apps/api/src/objects/outbox.publisher.ts:74-96; test/int/gate22-outbox-hardening.test.ts; apps/api/src/pipeline/pipeline.service.ts (one handler per action; capability-bound ports); .dependency-cruiser.cjs; .github/workflows/ci.yml: build-test ""Module boundaries (dependency-cruiser, blocking)""; apps/api/src/pipeline/pipeline.service.ts:387-388,460 (operation record + audit before ack); test/int/gate22-operation-closure.test.ts:83; test/acceptance/acceptance.test.ts:521; test/int/gate22-outbox-hardening.test.ts:49,63,88,114; DECISIONS.md ADR-P0-12; migrations/0015 (outbox row written in the committing transaction)","Run the same named fixture on the SaaS, private-cloud and on-premises profiles once they exist (EXC-P0-004: only the local Compose profile exists at 2e83945); Idempotency store is AU-DP-0067; consumers/ordering are AU-DP-0071.","Verified: test/int/gate22-operation-closure.test.ts:83; test/acceptance/acceptance.test.ts:521; test/int/gate22-outbox-hardening.test.ts:49,63,88,114; DECISIONS.md ADR-P0-12."
AU-DP-0067,"Material commands include an idempotency key scoped to domain, operation, caller and declared validity window, enforced by an idempotency store in the pipeline.",All profiles; envelope idempotency_key is declared but never read.,V3:V03-T-059; V4:ES-17-002; V4:ES-17-003; V4:ES-22-001,V3:V03-T-059,data-platform,yes,all,harness,open,P7-D,"apps/api/src/pipeline/http.ts:104-145; packages/contracts/src/errors.ts:16-45; migrations/0022:322-347 (attempt key); packages/contracts/src/envelope.ts (idempotency_key declared, never read — v04-surveys); migrations/0015_outbox_hardening.sql:35,52-56; apps/api/src/objects/outbox.publisher.ts:74-96; test/int/gate22-outbox-hardening.test.ts:49,63,88,114; apps/api/src/pipeline/pipeline.service.ts:387-388,460 (operation record + causation); migrations/0022:322-347 (attempt key unique index); test/int/gate22-operation-closure.test.ts:83; test/int/phase1-fault-injection.test.ts:578; migrations/0015:35 (outbox retry budget 10, no backoff); apps/api/src/observation/scheduling/scheduler.service.ts:165 (backoff)",Implement the HTTP-level idempotency store and enforce it for material commands (attempt-key idempotency exists for acquisition only).,
AU-DP-0068,"Query results include policy-filtering evidence and never reveal the existence of unauthorized objects through counts, errors, timing or cursors.",All profiles.,V4:ES-18-002,V4:ES-18-002,data-platform,yes,all,harness,open,P7-D,"test/int/domain-isolation.test.ts:121,201 (no COUNT inference); test/acceptance/acceptance.test.ts:781 (no tenant-B metadata in error)","Return non-disclosure (not 403 EYE-TEN-001) for cross-tenant requests, add policy-filtering evidence to results and evaluate timing.","Partially verified: test/int/domain-isolation.test.ts:121,201 (no COUNT inference); the 403-versus-non-disclosure gap keeps the unit open."
AU-DP-0069,Pagination uses opaque stable cursors bound to query and sort (and policy/consistency context) and is lossless.,All profiles.,V4:ES-16-004; V7:DP-42-002,V4:ES-16-004,data-platform,yes,all,harness,verified:local,P7-D,"migrations/0027:382-393 (lossless cursor); apps/api/src/graph/graph.capabilities.ts:319-330; apps/api/src/graph/strategy/impact.service.ts:401-527; test/int/phase3-acceptance.test.ts:1176; apps/api/src/pipeline/pipeline.service.ts (authoritative request pipeline, POL/AUD receipts); apps/api/src/policy/pdp.service.ts (purpose required); apps/api/test/int/phase3-corrections.test.ts: H1 completeness across the graph responses, H2 lossless pagination; test/acceptance/acceptance.test.ts: AC-4 every request path has an executable audit path, AC-5","Run the same named fixture on the SaaS, private-cloud and on-premises profiles once they exist (EXC-P0-004: only the local Compose profile exists at 2e83945); Make the policy/consistency binding of the cursor explicit.",Verified: test/int/phase3-acceptance.test.ts:1176; test/int/phase3-corrections.test.ts H2 (lossless pagination); migrations/0027:382-393.
AU-DP-0070,"Search, graph, vector and analytical queries distinguish exact, approximate, partial and truncated results; API success never implies complete, fresh, policy-authorized or decision-fit data, and partial, stale, denied, abstained and unavailable states remain explicit with silent truncation prevented.",All profiles.,V4:ES-18-004; V7:DP-42-003; V7:DP-42-005,V4:ES-18-004,data-platform,yes,all,harness,verified:local,P7-D,"apps/api/src/graph/graph.controller.ts:417,500,561 (truncated/unexplored); migrations/0025:26-27 (invalidations_current truncated flag); test/int/phase3-acceptance.test.ts:1176; test/unit/codex-corrections.test.ts:599,609; apps/api/src/pipeline/pipeline.service.ts (authoritative request pipeline, POL/AUD receipts); apps/api/src/policy/pdp.service.ts (purpose required); apps/api/test/int/phase3-corrections.test.ts: H1 completeness across the graph responses, H2 lossless pagination; test/acceptance/acceptance.test.ts: AC-4 every request path has an executable audit path, AC-5","Run the same named fixture on the SaaS, private-cloud and on-premises profiles once they exist (EXC-P0-004: only the local Compose profile exists at 2e83945); Typed stale-state responses beyond the DEGRADED banner/readiness are AU-DP-0014.","Verified: test/int/phase3-acceptance.test.ts:1176; test/int/phase3-corrections.test.ts H1 (completeness across graph responses); test/unit/codex-corrections.test.ts:599,609."
AU-DP-0071,"Domain events carry an event schema version and stable references (not data replicas); ordering is guaranteed only within a declared partition and sequence scope (not inferred from timestamps or transport position); consumers are idempotent, persist checkpoints only after their owned effects are durable and handle cross-partition concurrency explicitly; the event streaming platform delivers ordered partitioned events with replay within retention.","All profiles; one registered consumer (CorrectionApplied, 0060) with a durable attempt ledger; no ordered replayable log.",V3:V03-T-061; V4:ES-19-002; V4:ES-19-003; V4:ES-19-004; V4:ES-22-003; V4:V04-T-005; V6:INF-ST-10; V6:SC-11,V3:V03-T-061,data-platform,yes,all,harness,open,P7-D,"migrations/0015_outbox_hardening.sql:35,52-56; apps/api/src/objects/outbox.publisher.ts:74-96; test/int/gate22-outbox-hardening.test.ts; test/int/gate22-outbox-hardening.test.ts:49,63,88,114; CODEX_CORRECTION_PASS.md:91 (no consumer subscribes to domain-events); migrations/0015:52-56 (ORDER BY created_at … SKIP LOCKED); packages/contracts/src/envelope.ts:19-138; apps/api/src/pipeline/http.ts:104-145 (EnvelopeGuard); apps/api/src/pipeline/pipeline.service.ts:329-337; apps/api/src/objects/outbox.publisher.ts (at-least-once, idempotent job ids, compare-and-set ack); migrations/0015_outbox_hardening.sql; migrations/0060 graph.propagation_attempts (checkpoint committed with the owned effect); apps/api/test/int/phase6-propagation-consumer.test.ts","Add event schema versions, declared partition/sequence ordering (outbox orders by created_at with SKIP LOCKED), consumer checkpoint discipline tests and a partition-ordered durable log with replay; register the 50 layer interfaces under their L1-I01..L9-I05 identities.",
AU-DP-0072,"Workflow transitions run on a durable state machine (durable transition log) where every transition has actor, policy, input versions and audit evidence and can resume, compensate or terminally escalate; agent execution state is a checkpointed envelope resumable only under a compatible release and authority.",All profiles; branch-only decision workflows.,V3:V03-T-063; V6:SC-09; V6:SC-10,V3:V03-T-063,data-platform,yes,all,harness,open,P7-A,"migrations/0041:45-92; migrations/0042; test/int/phase6-approvals.test.ts; migrations/0042, 0045; migrations/0046_executive_agents_and_runs.sql (runs recorded)",Build the durable workflow runtime with compensation and checkpointed agent envelopes (decision approvals 0041/0042 are the only state machine).,
AU-DP-0073,"Artifact packages are manifested, versioned, inspectable, permission-scoped, validated and revocable.",All profiles.,V3:V03-T-064,V3:V03-T-064,data-platform,yes,all,harness,open,P7-C,,Build artifact packaging (P7-C package contracts).,
AU-DP-0074,"A contract/schema registry gives every contract a stable identity, semantic version, owner, status, compatibility class, effective time and machine-readable schema; a compatibility analyzer evaluates producer, consumer, schema, ontology and contract changes; the registry prevents publication of duplicate authority, incompatible identity reuse, invalid supersession or unsigned production contracts; consumers, migration and effective windows are recorded per schema version.",All profiles; objects.schema_registry is written but never read.,V3:V03-T-065; V4:ES-23-001; V4:ES-23-002; V4:ES-23-005; V7:DP-18-001; V7:DP-18-002; V7:DAT-SM-02; V7:DAT-SM-09,V3:V03-T-065,data-platform,yes,all,harness,open,P7-D,"migrations/0006:108-115 (objects.schema_registry, never read); packages/contracts/test/header-registry.test.ts:123,132; migrations/0006_objects.sql:108-115 (objects.schema_registry, written only by 0035:617 and 0043:440, never read); packages/contracts/test/header-registry.test.ts:123,132 (registry pin); apps/api/migrations/0006 objects.schema_registry (compatibility column, default additive); apps/api/migrations/0023 §9 CLM@v2 beside CLM@v1; apps/api/migrations/0028 SRC@v2 additive; .github/workflows/ci.yml: Post-C18 migration upgrade compatibility; apps/api/test/int/phase3-acceptance.test.ts: CLM@v1 still belongs to Phase 0 and CLM@v2 to Phase 2; apps/api/migrations/0006 schema_registry (compatibility column); apps/api/migrations/0006 compatibility column (default additive, unevaluated)","Make objects.schema_registry authoritative (read at admission), add the compatibility analyzer, behavioural versioning and the publication guards.",
AU-DP-0075,"Breaking contract changes use parallel compatibility, explicit migration, dual-read or dual-write, rollback, consumer verification and governed retirement; in-place reinterpretation is prohibited; consumers declare supported version ranges and fail visibly when none is compatible; data contracts make breaking changes visible before they corrupt downstream intelligence; schema change cannot remove policy-bearing meaning, temporal semantics, provenance, identifiers or required consumer behaviour without controlled migration; contract changes pass compatibility analysis and consumer verification before release.",All profiles.,V0:V00-T-081; V3:V03-T-066; V4:ES-23-003; V4:ES-23-004; V4:ES-15-005; V7:DP-18-005; V7:DP-18-003,V0:V00-T-081,data-platform,yes,all,harness,open,P7-D,"packages/contracts; migrations/0006 objects.schema_registry compatibility; migrations/0022 schema drift tolerance -> quarantine (test/int/phase1-acceptance.test.ts 'fails closed on schema drift'); apps/api/migrations (forward-only); migrations/0006_objects.sql:108-115 (objects.schema_registry, written only by 0035:617 and 0043:440, never read); packages/contracts/test/header-registry.test.ts:123,132 (registry pin); packages/contracts/src/envelope.ts:19-138; apps/api/src/pipeline/http.ts:104-145 (EnvelopeGuard); apps/api/src/pipeline/pipeline.service.ts:329-337; apps/api/src/health/health.controller.ts:32-53 (/healthz,/readyz); apps/api/src/health/degraded-reconciliation.service.ts; test/int/gate22-degraded-recovery.test.ts; apps/api/migrations/0006 objects.schema_registry (compatibility column, default additive); apps/api/migrations/0023 §9 CLM@v2 beside CLM@v1; apps/api/migrations/0028 SRC@v2 additive; .github/workflows/ci.yml: Post-C18 migration upgrade compatibility; apps/api/test/int/phase3-acceptance.test.ts: CLM@v1 still belongs to Phase 0 and CLM@v2 to Phase 2","Define the breaking-change process (migration/dual-read/rollback/consumer verification), consumer version-range declarations and promotion blocking on incompatible change; migrations are forward-only today.",
AU-DP-0076,"Schema evolution is additive in practice: a new object schema version is registered beside the old one (CLM@v2 beside CLM@v1, SRC@v2 additive), Phase 0 schemas stay untouched, projections rebuild from their logs and the CI post-C18 migration upgrade gate passes.",All profiles.,V2:V02-T-100; V7:DC-01; V7:DP-18-001,V2:V02-T-100,data-platform,yes,all,ci-gate,verified:local,P7-D,"apps/api/migrations/0006_objects.sql; apps/api/test/int/phase2-acceptance.test.ts: Phase 0's CLM@v1 schema is untouched; apps/api/test/acceptance/acceptance.test.ts; apps/api/migrations/0028 SRC@v2 additive fields; apps/api/migrations/0023 CLM@v2 beside v1; apps/api/test/int/phase2-acceptance.test.ts: B6; apps/api/migrations/0006 objects.schema_registry (compatibility column, default additive); apps/api/migrations/0023 §9 CLM@v2 beside CLM@v1; apps/api/migrations/0028 SRC@v2 additive; .github/workflows/ci.yml: Post-C18 migration upgrade compatibility; apps/api/test/int/phase3-acceptance.test.ts: CLM@v1 still belongs to Phase 0 and CLM@v2 to Phase 2","Run the same named fixture on the SaaS, private-cloud and on-premises profiles once they exist (EXC-P0-004: only the local Compose profile exists at 2e83945); Consumer default/unknown-field tests as a rule are AU-DP-0074.","Verified: test/int/phase2-acceptance.test.ts B6, ""Phase 0's CLM@v1 schema is untouched""; test/int/phase3-acceptance.test.ts (CLM@v1 belongs to Phase 0 and CLM@v2 to Phase 2); .github/workflows/ci.yml Post-C18 migration upgrade compatibility."
AU-DP-0077,"Each change class of the Appendix D compatibility matrix (add required field, remove field, rename field, widen/narrow numeric type, change enum values, change semantic definition, change key or identity, change temporal meaning, change truth-state rules, partitioning change, consumer retirement) is evaluated by the compatibility policy engine with its required evidence (population plan, consumer inventory, alias fixtures, range tests, impact analysis, replay tests) and release action (parallel version, migration, major version, recorded retirement).",All profiles.,V7:DC-02; V7:DC-03; V7:DC-04; V7:DC-05; V7:DC-06; V7:DC-07; V7:DC-08; V7:DC-09; V7:DC-10; V7:DC-11; V7:DC-13; V7:DC-16,V7:DC-02,data-platform,yes,all,harness,open,P7-D,apps/api/migrations/0006 schema_registry.compatibility,Implement the change-class evaluation in the compatibility analyzer (AU-DP-0074); schema evolution is manual and additive-only by convention.,
AU-DP-0078,A classification or rights change is enforced immediately with an impact review and access/export negative tests; rights_state pending holds live activation.,All profiles.,V7:DC-12,V7:DC-12,data-platform,yes,all,harness,open,P7-D,apps/api/migrations/0022 rights_state pending holds live activation,Enforce classification changes with impact review (rights changes enforce on live collection today).,
AU-DP-0079,"Schema-registry admission requires compatibility fixtures, consumer inventory, forward and backward tests, dual-read or dual-write exercises and deprecation closure bound to the exact contracts, schemas, code, data versions, policies, infrastructure, customer scope, deployment profile and period.",V7 ch.18 admission clause.,V7:DP-18-006,V7:DP-18-006,data-platform,yes,all,harness,open,P7-D,"apps/api/migrations/0006 objects.schema_registry (compatibility column, default additive); apps/api/migrations/0023 §9 CLM@v2 beside CLM@v1; apps/api/migrations/0028 SRC@v2 additive; .github/workflows/ci.yml: Post-C18 migration upgrade compatibility; apps/api/test/int/phase3-acceptance.test.ts: CLM@v1 still belongs to Phase 0 and CLM@v2 to Phase 2",Add dual-read/dual-write exercises and deprecation closure (migration upgrade gate only).,
AU-DP-0080,"A service registers its contract, bound to the released artifact digest (not mutable tags or names), before accepting production traffic or events; every operation declares authorization action, purpose, input and output object types, consistency, idempotency, deadlines, side-effect class and error set; every produced or consumed dataset, stream, object, index, feature, export, projection, queue, series and API response has a stable machine-readable contract, and physical tables, files, topics and APIs cannot become the semantic authority by convention.",All profiles.,V4:ES-15-001; V4:ES-15-002; V4:ES-15-003; V4:V04-T-005; V7:DP-17-001; V7:DP-17-002; V7:DP-17-003; V7:DAT-SM-01; V7:DADR-001,V4:ES-15-001,data-platform,yes,all,harness,open,P7-D,"packages/contracts/src/envelope.ts:19-138; apps/api/src/pipeline/http.ts:104-145 (EnvelopeGuard); apps/api/src/pipeline/pipeline.service.ts:329-337; apps/api/src/health/health.controller.ts:32-53 (/healthz,/readyz); apps/api/src/health/degraded-reconciliation.service.ts; test/int/gate22-degraded-recovery.test.ts; migrations/0015_outbox_hardening.sql:35,52-56; apps/api/src/objects/outbox.publisher.ts:74-96; test/int/gate22-outbox-hardening.test.ts:49,63,88,114; packages/contracts/src/header.ts (43-field canonical header JSON Schema); apps/api/migrations/0006 objects.schema_registry; apps/api/migrations/0008 objects.canonical_field_registry; apps/api/migrations/0022 §20 SRC@v1 schema; apps/api/src/objects/objects.service.ts (storage round-trip digest verification); apps/api/test/int/phase2-acceptance.test.ts: the schema REFUSES a claim whose lineage is incomplete; apps/api/migrations/0006 schema_registry; packages/contracts; packages/contracts/src/header.ts; apps/api/migrations/0022 §20 SRC schema","Bind contract registration to the artifact digest before traffic, declare per-operation profiles, and register contracts for projections/queues/indexes/series/API responses (canonical objects and source contracts only today).",
AU-DP-0081,"Service health and readiness include dependency, policy, state, quality and product readiness rather than process liveness alone.",All profiles.,V4:ES-15-004,V4:ES-15-004,data-platform,yes,all,harness,open,P7-D,"apps/api/src/health/health.controller.ts:32-53 (/healthz,/readyz); apps/api/src/health/degraded-reconciliation.service.ts; test/int/gate22-degraded-recovery.test.ts; test/acceptance/acceptance.test.ts:298,590,1019","Add policy, quality and product-readiness dimensions to /readyz (db/audit/degraded exist).",
AU-DP-0082,"Contract tests, golden positive/negative/historical/migration fixtures, consumer-driven verification, contract linting, runtime validation and adoption evidence are release gates published by a contract fixture service.",All profiles.,V3:V03-T-069; V7:DAT-SM-12; V7:DP-17-006,V3:V03-T-069,data-platform,yes,all,ci-gate,open,P7-D,packages/contracts/fixtures/audit-hash.golden.json; conformance.manifest.json; .github/workflows/ci.yml:build-test; packages/contracts/fixtures; fixtures/phase1/replay; docs/phase1/REPLAY_DATA_MANIFEST.md; apps/api/test/gate/c18-post-upgrade-world.ts; packages/contracts/src/header.ts (43-field canonical header JSON Schema); apps/api/migrations/0006 objects.schema_registry; apps/api/migrations/0008 objects.canonical_field_registry; apps/api/migrations/0022 §20 SRC@v1 schema; apps/api/src/objects/objects.service.ts (storage round-trip digest verification); apps/api/test/int/phase2-acceptance.test.ts: the schema REFUSES a claim whose lineage is incomplete,"Add consumer-driven verification, contract linting and migration fixtures as gates (golden fixtures per phase and conformance.manifest.json exist).",
AU-DP-0083,"A record that violates its contract is refused or isolated at the port (schema/payload validation, EYE-PRV-001) and never admitted.",All profiles.,V7:DP-17-005,V7:DP-17-005,data-platform,yes,all,harness,verified:local,P7-D,packages/contracts/src/header.ts (43-field canonical header JSON Schema); apps/api/migrations/0006 objects.schema_registry; apps/api/migrations/0008 objects.canonical_field_registry; apps/api/migrations/0022 §20 SRC@v1 schema; apps/api/src/objects/objects.service.ts (storage round-trip digest verification); apps/api/test/int/phase2-acceptance.test.ts: the schema REFUSES a claim whose lineage is incomplete,"Run the same named fixture on the SaaS, private-cloud and on-premises profiles once they exist (EXC-P0-004: only the local Compose profile exists at 2e83945); Owner notification and consumer-dependency detection are AU-DP-0084.",Verified: test/int/phase2-acceptance.test.ts (the schema REFUSES a claim whose lineage is incomplete); test/acceptance/acceptance.test.ts:747.
