unit_id,statement,condition,source_rows,primary_source,capability_area,mandatory,profiles,evidence_class,status,package,evidence,remaining_work,notes
AU-AGT-0075,"When agents encounter prohibited content, robots or legal constraints, credential loss, source manipulation, loops, budget exhaustion or coverage ambiguity, work stops or narrows, checkpoints and custody are preserved, coverage loss exposed and escalation occurs without bypassing controls.",chapter 50 continuity,V8:PR-50-005,V8:PR-50-005,agents,yes,all,harness,open,P7-A,"V8:PR-50-005: apps/web/components/ui.tsx (DegradedBanner, ErrorNote, TruthBadge, LifecycleBadge); apps/api/src/shared/degraded-store.ts; apps/api/test/int/phase1-fault-injection.test.ts",Declared continuity contract per condition with fault exercises (budget exhaustion and refusal are verified; the rest are not).,
AU-AGT-0076,"Acceptance for chapter 50 demonstrates source and rights fixtures, crawl-boundary tests, budget and loop controls, tool-denial tests, provenance closure and supervisor acceptance bound to the exact scope.",signed scope-specific acceptance record,V8:PR-50-006; V8:AT-50,V8:PR-50-006,agents,yes,all,ci-gate,open,P7-A,"V8:AT-50: apps/api/src/observation/agents/agents.service.ts (RunBudgets); apps/api/src/observation/observation.controller.ts (/agents/register, /agents/:agentId/revoke); apps/api/src/observation/scheduling/collection-worker.service.ts; apps/api/test/int/phase6-scheduled-collection.test.ts: a REFUSED run: the agent is revoked; no run is opened, the attempt is recorded refused",AT-50 record.,
AU-AGT-0077,"Cleaned records, classifications, named entities, identity resolutions and relationships are proposed with confidence, provenance, reversible changes and review queues by bounded cleaning/classification and NER/relationship agent families with golden sets, calibration by class, stewardship and rollback, persisting input object, transformation, model, candidate entity, class, relationship, score, explanation, evidence, review rule, proposal, decision, correction and evaluation.",chapter 51,V8:PR-51-001; V8:PR-51-002; V8:CAP-AG-06; V8:CAP-AG-07; V9:CAP-AG-02; V9:CAP-AG-03; V9:CAP-AG-04; V9:CAP-AG-05,V8:PR-51-001,agents,yes,all,harness,open,P7-A,"apps/api/src/intelligence/extraction/extraction.service.ts; apps/api/src/intelligence/gateway/model-gateway.service.ts (replay | local-live; abstention; NO HOSTED MODEL API); apps/api/src/graph/entities/resolver.service.ts; test/int/phase2-acceptance.test.ts: 'a run that exceeds its call budget stops and says so', 'an abstention is its own outcome'","Cleaning/normalization and classification agents with golden sets, relationship-proposal agent with calibration and rollback records; today extraction is a governed pipeline with budgets, not bounded agents with identity.","Extraction pipeline with budgets, abstention and proposals is verified locally on main (Phase 2). V9 CAP-AG-02..05 footers bind these capabilities to UX chapters 51/53."
AU-AGT-0078,Agents create proposals unless an explicitly approved low-consequence rule permits automatic admission; humans adjudicate ambiguous or material identity and relationship changes with named eligible authority records.,chapter 51 boundary,V8:PR-51-003,V8:PR-51-003,agents,yes,all,harness,open,P7-A,V8:PR-51-003: apps/api/src/policy/pdp.service.ts; apps/api/test/unit/pdp.test.ts; apps/api/test/int/gate22-authority-matrix.test.ts: no port succeeds on a role outside its grantee set,Low-consequence auto-admission rule object and named steward gates beyond coarse PDP roles.,
AU-AGT-0079,"When agents corrupt meaning, lose provenance, misclassify, merge identities incorrectly, create unsupported relationships or drift, proposals are rejected or quarantined, inputs and versions preserved, affected projections reversed and review or rollback routed.",chapter 51 continuity,V8:PR-51-005,V8:PR-51-005,agents,yes,all,harness,open,P7-A,"V8:PR-51-005: apps/web/components/ui.tsx (DegradedBanner, ErrorNote, TruthBadge, LifecycleBadge); apps/api/src/shared/degraded-store.ts; apps/api/test/int/phase1-fault-injection.test.ts",Continuity contract with reversal of projections and fault exercises.,
AU-AGT-0080,"Acceptance for chapter 51 demonstrates golden and adversarial datasets, provenance and reversibility, merge/split tests, calibration by class, drift monitoring and steward acceptance bound to the exact scope.",signed scope-specific acceptance record,V8:PR-51-006; V8:AT-51,V8:PR-51-006,agents,yes,all,ci-gate,open,P7-A,V8:AT-51: apps/api/src/intelligence/extraction/extraction.service.ts; apps/api/src/intelligence/gateway/model-gateway.service.ts (replay | local-live; abstention; NO HOSTED MODEL API); apps/api/src/graph/entities/resolver.service.ts; apps/api/test/int/phase2-acceptance.test.ts: a run that exceeds its call budget stops and says so; an abstention is its own outcome,AT-51 record.,
AU-AGT-0081,"A graph, memory and reasoning agent family proposes graph curation, retrieves institutional memory, constructs evidence-grounded reasoning chains, surfaces contradiction and preserves dissent and provenance, persisting reasoning task, context manifest, graph revision, memory snapshot, claims, evidence, inference, uncertainty, alternatives, dissent, proposal, reviewer and outcome, with citation, circularity, dissent and abstention tests.",chapter 52 (depends on P3 hybrid retrieval),V8:PR-52-001; V8:PR-52-002; V8:CAP-AG-08; V9:CAP-AG-08,V8:PR-52-001,agents,yes,all,harness,open,P7-A,,Reasoning agent family on P3 retrieval with the persisted object model.,
AU-AGT-0082,"Reasoning agents may advise and propose but cannot declare derived claims as fact, mutate canonical graph or memory without authority or suppress disagreement, enforced by a PDP rule with named eligible authority.",chapter 52 boundary,V8:PR-52-003,V8:PR-52-003,agents,yes,all,harness,open,P7-A,,PDP rule when the family exists.,
AU-AGT-0083,"When context is incomplete or policy-filtered, reasoning circular, citations fail, memory stale or claims exceed evidence, the agent abstains or returns a visibly partial result, preserves the reasoning trace, constrains downstream use and escalates review.",chapter 52 continuity,V8:PR-52-005,V8:PR-52-005,agents,yes,all,harness,open,P7-A,,Continuity contract with the capability.,
AU-AGT-0084,"Reasoning-agent semantics are identical on SaaS, Private Cloud and On-Premise with operational variance declared.",chapter 52 parity,V8:PR-52-004,V8:PR-52-004,agents,yes,all,deployment,open,P7-D,,Add the chapter 52 golden journey to the cross-profile suite once built.,
AU-AGT-0085,"Acceptance for chapter 52 demonstrates context and citation closure, circularity and contradiction tests, temporal replay, policy trimming, abstention evaluation and expert acceptance bound to the exact scope.",signed scope-specific acceptance record,V8:PR-52-006; V8:AT-52,V8:PR-52-006,agents,yes,all,ci-gate,open,P7-A,,AT-52 cannot start until the capability exists.,
AU-AGT-0086,"Bounded prediction, scenario, simulation and recommendation work is coordinated by a foresight and decision agent family against exact evidence, model, assumption, twin, objective and decision-case versions, persisting agent run, task graph, evidence snapshot, model, forecast, scenario, simulation, recommendation, uncertainty, checkpoint, human gate, budget and result; the decision agent drafts option cards only.",chapter 53,V8:PR-53-001; V8:PR-53-002; V8:CAP-AG-09,V8:PR-53-001,agents,yes,all,harness,open,P7-A,"apps/api/src/executive/agents/agents.service.ts (decision agent); test/int/phase6-agents.test.ts: 'drafts option cards into a DRAFT version, marked agent-produced; its attempt to propose is refused'; test/int/phase6-decisions.test.ts: 'the decision agent holds exactly ONE write'","Forecast, scenario and simulation agents; task graph and checkpoint records; case-bound run selection (AU-DEC).",The decision agent with a single draft write is verified locally.
AU-AGT-0087,"Agents may prepare and compare strategic products; humans approve assumptions, models, decision-active status, recommendations and all consequential decisions with named eligible authority records.",chapter 53 boundary,V8:PR-53-003,V8:PR-53-003,agents,yes,all,harness,open,P7-A,V8:PR-53-003: apps/api/src/policy/pdp.service.ts; apps/api/test/unit/pdp.test.ts; apps/api/test/int/gate22-authority-matrix.test.ts: no port succeeds on a role outside its grantee set,Named-authority gates for assumption/model/decision-active approvals beyond coarse PDP roles.,
AU-AGT-0088,"When versions diverge, task chains amplify error, models disagree, budgets exhaust, gates are bypassed or an agent attempts institutional effect, the run pauses, checkpoints and partial state are preserved, disagreement and residual effects exposed and human review required.",chapter 53 continuity,V8:PR-53-005,V8:PR-53-005,agents,yes,all,harness,open,P7-A,"V8:PR-53-005: apps/web/components/ui.tsx (DegradedBanner, ErrorNote, TruthBadge, LifecycleBadge); apps/api/src/shared/degraded-store.ts; apps/api/test/int/phase1-fault-injection.test.ts",Continuity contract with fault exercises; budget exhaustion and institutional-effect attempts are verified locally.,
AU-AGT-0089,"Acceptance for chapter 53 demonstrates multi-agent replay, version pinning, budget and tool controls, gate-bypass tests, uncertainty propagation and decision-authority acceptance bound to the exact scope.",signed scope-specific acceptance record,V8:PR-53-006; V8:AT-53,V8:PR-53-006,agents,yes,all,ci-gate,open,P7-A,"V8:AT-53: apps/api/src/executive/agents/agents.service.ts (decision agent); apps/api/test/int/phase6-agents.test.ts: drafts option cards into a DRAFT version, marked agent-produced; its attempt to propose is refused; apps/api/test/int/phase6-decisions.test.ts: the decision agent holds exactly ONE write",AT-53 record.,
AU-AGT-0090,"Specialist methods and ontologies are applied through governed domain agent packages that preserve the universal evidence, graph, memory, forecast and decision contracts, persisting domain agent, package, ontology, source set, method, model, tools, policy, evaluation, output type, explanation, escalation, owner, release and lifecycle, with specialist conclusions traceable to sources, method versions, assumptions, confidence and accountable review.",chapter 54; depends on domain packages (AU-MKT),V0:V00-T-071; V8:PR-54-001; V8:PR-54-002; V8:CAP-AG-10; V1:V01-T-023,V0:V00-T-071,agents,yes,all,harness,open,P7-A,"decision, briefing, reporting agents (0046); forecast_agent role runs jobs (0029); collection agent (0038/0039)","Domain agent packages on the marketplace manifest; 24 of the 29 canonical agent families are absent (crawler, search, cleaning, classification, summarization, NER, relationship, KG, reasoning, scenario, simulation, risk, opportunity, competitor, supply chain, geopolitical, technology, cyber, financial, governance, learning, supervisor, full planner/workflow).",
AU-AGT-0091,"Domain agents remain within approved expertise, data, action and consequence boundaries; domain human authorities approve assessments and strategic use through a PDP rule with named eligible authority.",chapter 54 boundary,V8:PR-54-003,V8:PR-54-003,agents,yes,all,harness,open,P7-A,,PDP rule when domain agents exist.,
AU-AGT-0092,"When an agent operates outside domain competence, conflicts with canonical semantics, uses unapproved data or models or creates unsafe cross-domain effects, execution is denied or constrained, evidence preserved, outputs marked non-conformant and domain and platform governance routed.",chapter 54 continuity,V8:PR-54-005,V8:PR-54-005,agents,yes,all,harness,open,P7-A,,Continuity contract with the capability.,
AU-AGT-0093,"Domain-agent semantics are identical on SaaS, Private Cloud and On-Premise with operational variance declared.",chapter 54 parity,V8:PR-54-004,V8:PR-54-004,agents,yes,all,deployment,open,P7-D,,Add the chapter 54 golden journey to the cross-profile suite once built.,
AU-AGT-0094,"Acceptance for chapter 54 demonstrates domain benchmark suites, ontology compatibility, scope and tool negative tests, cross-domain consistency, explanation review and authority acceptance bound to the exact scope.",signed scope-specific acceptance record,V8:PR-54-006; V8:AT-54; V9:CAP-TG-04,V8:PR-54-006,agents,yes,all,ci-gate,open,P7-A,,AT-54 cannot start until the capability exists.,
AU-AGT-0095,"A Risk Agent identifies exposure, likelihood, consequence and response options and cannot accept residual risk; an Opportunity Agent identifies and tests value opportunities and cannot commit resources or objectives; both terminate at a decision supervisor or human gate.","AG-023, AG-024",V5:AG-023; V5:AG-024,V5:AG-023,agents,yes,all,harness,open,P4,,Risk and opportunity agents producing risk/opportunity objects for packages and warnings (rows assign P4 warning intelligence).,
AU-AGT-0096,"A Competitor Agent maintains evidence-bound competitor hypotheses and twin proposals, never asserts private intent as fact, avoids unsupported intent attribution and exposes source bias, alternative explanations, comparability limits and uncertainty, distinguishing observed evidence, source claims, inferred capability, analyst assessment, scenario assumption and simulated state.",competitor agent,V5:AG-025; V5:AI-53-001; V5:AI-53-002,V5:AG-025,agents,yes,all,harness,open,P7-A,packages/contracts truth states; test/int/phase5-twins.test.ts: E2,Competitor agent over graph and twin state with evidence-class separation; truth states exist and are verified locally.,
AU-AGT-0097,"A Supply Chain Agent maps multi-tier dependencies and disruption exposure preserving tier, site, product, material, route, time, capacity, ownership, contractual, geographic and provenance uncertainty rather than inferring false completeness, and cannot alter operational plans or suppliers.",supply chain agent,V5:AG-026; V5:AI-53-003,V5:AG-026,agents,yes,all,harness,open,P5,apps/api/src/twin/models/supply-flow.ts; test/int/phase5-simulations.test.ts,Supply-chain agent over multi-tier twins with provenance uncertainty; a single supply-flow behaviour model exists.,
AU-AGT-0098,"Sensitive competitive and supplier data follow rights, purpose, antitrust, confidentiality, privacy, sovereignty and customer-control policy, and material moves or disruptions link affected objectives, products, twins, forecasts, scenarios, exposures, response windows, owners and decision workflows.",chapter 53 (V5) policy and linkage,V5:AI-53-004; V5:AI-53-005,V5:AI-53-004,agents,yes,all,harness,open,P7-A,,Policy tags on competitor/supplier data and material-move linkage events.,
AU-AGT-0099,"Geopolitical analysis preserves competing actor perspectives, source incentives, propaganda risk, regional context, uncertainty and alternative causal mechanisms, and the Geopolitical Agent cannot make sovereign policy decisions.",geopolitical agent,V5:AG-027; V5:AI-54-001,V5:AG-027,agents,yes,all,harness,open,P7-A,,Geopolitical agent with the listed output contract.,
AU-AGT-0100,"Technology analysis distinguishes scientific result, prototype, product claim, demonstrated capability, scalable system, adoption and strategic impact; maturity, readiness, diffusion and strategic relevance claims decompose to transparent evidence, criteria, uncertainty, dependencies and failure conditions; the Technology Agent never presents maturity estimates as observations.",technology agent,V5:AG-028; V5:AI-54-002; V5:AI-54-003,V5:AG-028,agents,yes,all,harness,open,P7-A,,Technology agent with the listed output contract.,
AU-AGT-0101,"Sanctioned, controlled, sensitive or dual-use technology data and analysis follow export, sovereignty, security, ethical and customer policy, and material geopolitical or technology change maps to affected graph entities, twins, objectives, capabilities, exposures, forecasts, scenarios, decisions and warnings.",chapter 54 (V5) policy and linkage,V5:AI-54-004; V5:AI-54-005,V5:AI-54-004,agents,yes,all,harness,open,P7-A,,Policy tags for dual-use data and material-change mapping events.,
AU-AGT-0102,"Cyber and Financial Agents operate under task-specific data, market, regulatory, legal, security, confidentiality and side-effect policies; cyber findings bind affected assets, identities, evidence, telemetry, vulnerability or threat references, confidence, exploitability, controls, exposure, time and response window; financial products distinguish observed price or filing data, derived metrics, estimates, forecasts, scenarios, assumptions, model risk, liquidity and regulatory context; market, cyber, model, telemetry and source latency or outage is visible in product state and constrains warnings, recommendations and decisions; the agents cannot conduct offensive action, execute trades or make fiduciary decisions.",cyber and financial agents,V5:AG-029; V5:AG-030; V5:AI-55-001; V5:AI-55-002; V5:AI-55-003; V5:AI-55-005,V5:AG-029,agents,yes,all,harness,open,P7-A,,Cyber and financial agents with the listed output contracts and policies.,
AU-AGT-0103,"No agent performs offensive cyber action, uncontrolled scanning, disclosure, trade, transfer, payment, account change or other consequential effect without registered tools, exact human approval and an authorized workflow.",holds by absence: no cyber/financial effect path and no PDP grant exists,V5:AI-55-004,V5:AI-55-004,agents,yes,all,harness,verified:local,R0,apps/api/src/policy/pdp.service.ts (deny by default; no such action exists); test/int/gate21-adversarial.test.ts: G21-8; test/int/phase6-approvals.test.ts (non-human refused at C3),Re-verify with a dedicated negative control when cyber/financial agents or external tools are introduced.,Row verif not-applicable; the deny-by-default control is the evidence.
AU-AGT-0104,An Audit Agent validates execution completeness and integrity and cannot alter historical evidence; audit chain verification and sealing exist.,AG-044,V5:AG-044,V5:AG-044,agents,yes,all,harness,open,P7-D,apps/api/src/audit/audit.service.ts (eye_verifier verify/seal); test/int/gate22-audit-verify.test.ts,Audit reconciliation agent over agent executions; chain verify/seal is verified locally on main.,
AU-AGT-0105,An Explainability Agent renders preserved evidence and execution state and cannot invent reasons or hidden cognition; a Policy Guard Agent identifies potential control conflicts as an advisory signal while authoritative enforcement remains external (deny-by-default PDP).,"AG-040, AG-041",V5:AG-040; V5:AG-041,V5:AG-040,agents,yes,all,harness,open,P6,apps/api/src/policy/pdp.service.ts (authoritative PDP exists; advisory agent does not),Explainability agent (faithfulness gate) for decision packages (P6); policy guard advisory agent (P7-A).,
AU-AGT-0106,"Agent proof for diligence requires task suites, tool-policy tests, least privilege, sandboxing, deterministic controls, unsafe-action prevention, human escalation, model evaluations, fallback and replayable traces; tool actions exceeding scope or policy are mitigated by least privilege, supervisor, sandbox and receipts.",Volume 10 proof track and risk R-07,V10:IR-19-003; V10:V10-T-004; V10:R-07,V10:IR-19-003,agents,no,all,harness,open,P7-A,"migrations/0046; agents.service.ts; test/int/phase6-agents.test.ts: 'a budget of three reads...'; migrations/0019_capability_binding_enforcement.sql; apps/api/src/intelligence/gateway/model-gateway.service.ts (single egress; model, weights digest, prompt version pinned per call); test/int/phase2-acceptance.test.ts: B1, B3","Task suites, model evaluations and fallback (P7-B/P2), supervisor and sandbox (P7-A); least privilege via capability binding and run receipts are verified locally.",
AU-AGT-0107,"The agent portfolio is an entitlement-scoped capability with named scope, policy, usage and evidence.",ENT-13,V10:ENT-13,V10:ENT-13,agents,no,all,harness,open,P7-F,"V10:ENT-13: apps/api/migrations/0046_executive_agents_and_runs.sql (agents are principals with a human owner and escalation target, budgets max_reads/max_gateway_calls/max_elapsed_ms, stop conditions, runs, refusals);apps/api/src/executive/agents/agents.service.ts;test/int/phase6-agents.test.ts: a budget of three reads: the run stops before anything is admitted, records the reason and escalates to the named human",Entitlement object and enforcement (P7-F); the specialist portfolio is P7-A.,
AU-AGT-0108,"Volume 9 chapter acceptance footers bind capabilities CAP-AG-06, CAP-AG-07, CAP-AG-08, CAP-TG-04 and CAP-TG-05 to UX chapters 49, 50, 52, 53, 54, 55, 56, 60 and 61; their status follows the bound chapters' units.",,V9:CAP-AG-06; V9:CAP-AG-07; V9:CAP-AG-08; V9:CAP-TG-04; V9:CAP-TG-05,V9:CAP-AG-06,agents,documentary,n/a,document,not-applicable,done,see UX-60-001 evidence (CAP-TG-05),,"Traceability rows, not obligations: the capabilities are defined in Volume 8 and decomposed in the chapter units (AU-AGT marketplace, control center, reasoning, domain, supervision). CAP-AG-02..05 footers are attached to the chapter 51 unit; CAP-AG-08 also to chapter 52. Per audit/CROSS_REFERENCES.md §2, CAP-TG-* are Volume 9-local prefixes for the Volume 8 TR/DL domains (not defined in Appendix A); Volume 8 governs ids."
AU-LRN-0001,"No production model, agent, prompt, policy, ontology or decision logic modifies itself: runtime feedback and evaluation results enter governed evidence stores and may create lesson proposals but never directly alter models, agents, prompts, policies, tools, thresholds, retrieval or memory authority, and no interaction is silently converted into training data.",holds vacuously today (no learning path); requires a dedicated negative control and re-verification when P7-B introduces learning,V0:C-031; V0:V00-T-075; V3:V03-T-237; V3:V03-T-379; V5:AI-14-003; V5:V05-T-008; V5:AI-47-003; V1:V01-T-019,V0:C-031,learning-evaluation,yes,all,harness,open,P7-B,"migrations/0023 methods_current lifecycle (draft/approved/active/suspended/retired), prompt_version/prompt_digest pinned per call; migrations/0046 agent version + code_digest; migrations/0003 policy bundles versioned; apps/api/src/executive/agents/agents.service.ts:14 ('Nothing learns.'); apps/api/src/intelligence/gateway/model-gateway.service.ts (no training path); test/int/phase2-acceptance.test.ts: B2 (a correction admits a NEW version)",Add a negative control (harness) proving no port can change an active method/prompt/threshold/policy without a versioned proposal and approval; re-run when the learning pipeline lands.,"C-031, AI-14-003, V03-T-237, V03-T-379, V05-T-008, AI-47-003 and V00-T-075 (proposals are artifacts, not production changes) state the same prohibition; V01-T-019 last sentence restates it. Rows marked implemented are satisfied by absence only."
AU-LRN-0002,"Customer data and feedback are not used to train shared models or improve other tenants without explicit authority, legal basis, contractual permission and technical separation, and contribution boundaries are inspectable.",tenant isolation of learning,V0:V00-T-096; V0:C-044,V0:V00-T-096,learning-evaluation,yes,all,harness,open,P7-B,tenant RLS (test/int/domain-isolation.test.ts); no training path exists; gateway makes no live calls,"Contribution-boundary object (tenant, legal basis, contract ref, technical separation) checked by any learning dataset builder; inspectable per tenant; re-verify when P7-B lands.",
AU-LRN-0003,"Feedback is treated as evidence retaining source, role, authority, context, time, confidence, affected scope, consent or rights, outcome and adjudication state; user acceptance never becomes a truth label automatically and feedback is evaluated before changing production behaviour.",feedback objects,V0:V00-T-094; V5:AI-69-001; V1:V01-T-038,V0:V00-T-094,learning-evaluation,yes,all,harness,open,P7-B,test/int/phase2-acceptance.test.ts: B2 (reviewer decision with reason; correction as new version); test/int/phase6-monitoring.test.ts (outcome recorded by the owner),"Feedback object model (review decisions, dissent, overrides, corrections, outcomes) with provenance and adjudication state feeding the learning datasets; harness: unadjudicated feedback excluded from any learning set.",
AU-LRN-0004,"A Lesson Proposal (LES) is a versioned object created from an outcome, incident, drift signal, challenge or evaluation result that states the reviewed conclusion, evidence, affected components and products, applicable context, expected benefit and change, risks, validation plan, owner, approval path, deployment scope, monitoring, rollback and validity/expiry, separating process, evidence, model, forecast, scenario, simulation, governance, execution and environmental causes.",replay-and-learn 38.5; closure of a package,V0:V00-T-028; V0:V00-T-075; V8:PR-40-002; V8:CAP-DS-12; V8:JRN-18; V2:V02-T-119; V3:LES; V3:V03-T-244; V3:V03-T-374; V5:AG-042; V1:V01-T-026,V0:V00-T-028,learning-evaluation,yes,all,harness,open,P7-B,migrations/0045:221 (close_package: lessons as free text); test/int/phase6-monitoring.test.ts: 'closure records the lessons as text on the outcomes',"Add learning.lesson_proposals with the listed fields (append-only, versioned, expiring), created from close_package, monitoring breaches, corrections, incidents and evaluation results; link to memory (strategic memory holds governed lessons, V02-T-119); harness cases.",PR-40-002 lists lesson and change proposal among persisted objects; CAP-DS-12/JRN-18 name the workspace and journey; AG-042 (agents area) is the Learning Agent that assembles them.
AU-LRN-0005,A lesson remains a proposal until its owning authority approves a verified release; lessons stay explainable and reversible and never become unreviewed memory or policy; memory ingestion alone never changes runtime behaviour.,learning governance,V2:V02-T-015; V3:V03-T-378; V3:V03-T-241; V4:ES-48-004,V2:V02-T-015,learning-evaluation,yes,all,harness,open,P7-B,,Approval state on lesson proposals owned by a named authority; runtime reads only released changes; harness: an approved-but-unreleased lesson has no runtime effect.,
AU-LRN-0006,"Learned changes to prompts, models, tools, agents, ontologies, thresholds, workflows, policy and decision logic pass a governed release pipeline: capture -> evaluate against explicit baselines -> diagnose error sources -> propose as versioned artifact (expected benefit, risk, evidence, test plan, compatibility impact, rollback path) -> evaluate offline and in controlled environments -> approve -> release progressively -> monitor -> compare -> roll back, using the same configuration, schema, model, agent, workflow, ontology, policy, conformance, safety, privacy, deployment-parity and audit controls as a manually authored change.",every change to production behaviour,V0:C-044; V0:V00-T-093; V0:V00-T-012; V0:V00-T-007; V2:V02-T-147; V2:V02-T-148; V3:ADR-0020; V3:V03-T-375; V4:ES-48-005; V5:AI-14-004; V5:AI-69-003; V5:V05-T-014; V1:V01-T-038; V1:V01-T-001; V1:V01-T-006,V0:C-044,learning-evaluation,yes,all,harness,open,P7-B,migrations/0030 backtests (capture and baseline evaluation for forecasts only); test/int/phase1-acceptance.test.ts: approval requires the collection_manager role (register->approve->activate); apps/api/src/intelligence/methods/methods.service.ts (method pins approved by a person); migrations/0003_policy.sql (versioned bundles); migrations/0017_identity_mutator_governance.sql,"Build change-proposal objects for prompt/model/threshold/ontology/workflow/policy changes with evaluation gates, approval records, staged release (canary), runtime monitoring, impact analysis, rollback and historical resolution of prior behaviour; in-product proposal->approval path (today only code/migration).",V00-T-007 memory update from lessons and model/agent evaluation are the lesson and evaluation units; V01-T-006 'every lesson changes how the institution observes' is the outcome-as-evidence unit.
AU-LRN-0007,"Rollback is part of the release contract: every learning release supports impact analysis, staged deployment, runtime monitoring, rollback and historical resolution of the prior behaviour, and history is preserved.",released learned changes,V2:V02-T-149; V4:ES-48-005,V2:V02-T-149,learning-evaluation,yes,all,harness,open,P7-B,"test/int/audit-chain.test.ts: the application role cannot UPDATE or DELETE audit evidence; append-only triggers across schemas (0029, 0033, 0041-0046)",Release object with prior-version pointer and rollback port; harness: rollback restores prior behaviour and leaves both versions resolvable.,
AU-LRN-0008,"Every fitness decision, exception, learned change, release, rollback, rejection, marketplace publication and retirement is made by a named authority whose scope is independent of artifact execution and is linked to the agent-prepared evidence.",learning and governance authority boundary,V5:AI-14-002; V5:AI-47-005,V5:AI-14-002,learning-evaluation,yes,all,harness,open,P7-B,test/int/phase2-acceptance.test.ts: B2 (the agent that produced the output may not decide its review); apps/api/src/intelligence/methods/methods.service.ts (approver differs from registrant),"Named authorities (PDP roles at scope) for exceptions, marketplace publication, learned changes, releases, rollback and retirement with decision records citing evidence.",
AU-LRN-0009,"Models, agents, forecasts, extractors, entity resolution, ontologies, simulations, recommendations, retrieval, summarization, graph quality, scenario coverage, explanation usefulness, agent task success, tool safety and policy compliance are evaluated for accuracy, correctness, calibration, evidence fidelity, uncertainty behaviour, abstention, robustness, drift, bias/fairness, safety, security, privacy, latency, reliability, cost, operational fitness and operator workload, with the sources/collection, extraction/graph, retrieval/explanation, forecast/scenario, simulation/decision, agents/workflows and institutional-outcome portfolios measured.","evaluation portfolio; today only forecast calibration/backtests, simulation reproduction and source coverage are measured",V0:C-045; V0:V00-T-095; V2:V02-T-212; V2:V02-T-022; V3:V03-T-242; V3:V03-T-243; V3:V03-T-238; V4:ES-46-002; V5:AI-66-002,V0:C-045,learning-evaluation,yes,all,ci-gate,open,P7-B,"migrations/0029/0030 backtests vs baseline, outcome_ledger, indicator_evaluations; test/int/phase4-acceptance.test.ts: 'D3/D4 a backtest scores the learned model AGAINST seasonal naive', D4 calibration; apps/web/app/prediction/calibration; migrations/0033 simulation.reproductions verdicts; migrations/0023 gateway outcome per call; test/unit/phase4-models.test.ts; apps/api/src/observation/coverage/coverage.service.ts:49","Evaluation plane with offline benchmarks, adversarial tests, replay, shadow evaluation and controlled production metrics per portfolio row (V03-T-242/243); start with extraction/resolution golden sets and agent task success.",Forecast calibration (D3/D4) and simulation reproduction (E4) are verified locally; every other portfolio row is unmeasured.
AU-LRN-0010,"Every production AI task, model, agent, workflow and marketplace package has a current evaluation profile and fitness decision (approve/constrain/shadow/suspend/withdraw) for the exact artifact composition, population, consequence class and deployment scope, and every release has an evaluation plan defining claims, populations, slices, baselines, metrics, thresholds, uncertainty, sample design, reviewers, expiry, monitoring and decision-use limits.",per task and release,V4:ES-46-001; V5:AI-14-001; V5:AI-66-001; V5:AI-C033,V4:ES-46-001,learning-evaluation,yes,all,harness,open,P7-B,test/int/phase4-acceptance.test.ts: D3 (learned model used only when the backtest says it earned it); apps/api/src/observation/connectors/sdk.ts:244-261 (connector schema drift only),"Evaluation registry (profiles, datasets, metrics, thresholds, reviewers, evidence, expiry) and fitness-decision records per task/artifact; block decision-active use without a current profile.",
AU-LRN-0011,"Evaluation sets and graders are versioned, representative, segmented by domain and risk, protected from contamination, separated from training and tuning data with explicit contamination controls and access evidence, and learning datasets preserve lineage, temporal cutoffs, representativeness, exclusions, corrections, rights, privacy, class balance, bias analysis and separation from evaluation holdouts.",evaluation and learning datasets,V0:V00-T-095; V3:V03-T-239; V4:ES-46-004; V5:AI-69-002,V0:V00-T-095,learning-evaluation,yes,all,harness,open,P7-B,fixtures/ and replay sets are versioned inputs (recorded_from=fixture),"Dataset registry entries for evaluation/holdout/learning sets with version, segment, contamination check (hash overlap) and access log.",
AU-LRN-0012,"The data platform governs datasets and features used to train, adapt, evaluate, calibrate, red-team, monitor and learn from models and agents, reconciling dataset identity, purpose, population, snapshot, labels, features, rights, provenance, splits, leakage controls, quality, bias, approval and expiry through versioned contracts, observed state, ownership, lineage and audit evidence.",chapter 45 data platform,V7:DP-45-001; V7:DP-45-002,V7:DP-45-001,learning-evaluation,yes,all,harness,open,P7-B,"migrations/0029 §4-§5 backtests, outcome_ledger, calibration; 0023 §3 recorded_responses (recorded_from fixture vs local-live); test/int/phase4-acceptance.test.ts: D3/D4; test/int/phase4-corrections-historical.test.ts: F2 origins fitted only on complete history; PHASE2_REPORT.md §6 (authored fixtures marked)","Dataset registry (identity, purpose, population, snapshot, labels, features, rights, splits, leakage controls, quality, bias, approval, expiry) over backtest/outcome/calibration/recorded-response data; no features or splits exist today.",
AU-LRN-0013,"Production, training, evaluation, red-team, synthetic, feedback and outcome data remain isolated by purpose and are never silently reused or contaminated.",purpose isolation,V7:DP-45-003,V7:DP-45-003,learning-evaluation,yes,all,harness,open,P7-B,migrations/0023 §3 recorded_responses (recorded_from fixture vs local-live never conflated); PHASE2_REPORT.md §6,Purpose tags on every dataset revision and a check refusing cross-purpose reads without a governed exception; re-verify when training exists.,Replay fixtures are marked and never conflated with live (verified locally); training isolation has nothing to isolate yet.
