id,volume,chapter,page,clause,family_seed,capability_area,impl_status,verif_status,release_status,phase_origin,package,evidence,remaining_work,notes
R-03,V10,Appendix L Enterprise Risk and Mitigation Register,153,"Enterprise sales duration High High Pipeline ages without production budget Qualification, mutual plans, downside runway CRO / CFO",V10-F014,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",risk register entry whose primary response is corporate/commercial; no product behaviour
R-04,V10,Appendix L Enterprise Risk and Mitigation Register,153,"Government procurement High High Vehicle, accreditation or budget delays Selected jurisdictions and delivery partners Public Sector Lead",V10-F014,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",risk register entry whose primary response is corporate/commercial; no product behaviour
R-05,V10,Appendix L Enterprise Risk and Mitigation Register,153,Implementation customization High Critical Customer-specific code and manual operations risePackage boundary and margin review COO / Product,V10-F014,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",risk register entry whose primary response is corporate/commercial; no product behaviour
R-06,V10,Appendix L Enterprise Risk and Mitigation Register,153,"Model error or hallucination Medium Critical Unsupported claims enter consequential work Evaluation, deterministic controls, human review Chief AI / Risk",V10-F014,intelligence,partial,passed:harness,merged,phase7,P7-B,"apps/api/src/intelligence/gateway/model-gateway.service.ts (single egress; replay and local-live Ollama/llama.cpp modes; model, weights digest, prompt version pinned per call; a replay miss fails, never a silent live call);apps/api/src/intelligence/methods/methods.service.ts (versioned methods);test/int/phase2-acceptance.test.ts: B1 claims carry method, model, version, confidence and evidence lineage; B3 low confidence and abstention reach review and cannot bypass it;apps/web/app/intelligence/gateway;test/int/phase2-acceptance.test.ts: B2 a reviewer decides, and a correction never overwrites",No evaluation suites or held-out measurements; deterministic replay mode and human review exist (P7-B),risk register entry; the primary response is the product-mitigated part assessed here
R-07,V10,Appendix L Enterprise Risk and Mitigation Register,153,"Agent misuse Medium Critical Tool action exceeds scope or policy Least privilege, supervisor, sandbox, receipts Security / AI",V10-F014,agents,partial,passed:harness,branch-only,phase7,P7-A,"apps/api/migrations/0046_executive_agents_and_runs.sql (agents are principals with a human owner and escalation target, budgets max_reads/max_gateway_calls/max_elapsed_ms, stop conditions, runs, refusals);apps/api/src/executive/agents/agents.service.ts;test/int/phase6-agents.test.ts: a budget of three reads: the run stops before anything is admitted, records the reason and escalates to the named human;apps/api/migrations/0019_capability_binding_enforcement.sql",No supervisor agent and no tool sandbox (C19 isolation bounds gate children only); least privilege via capability binding and run receipts exist (P7-A),risk register entry; the primary response is the product-mitigated part assessed here; main ends at migration 0027 (Phase 3); Phases 4–6 and scheduled collection are unmerged branches behind the C15 image finding
R-08,V10,Appendix L Enterprise Risk and Mitigation Register,153,"Simulation invalidity Medium Critical Users treat invalid model as reliable future Validity envelope, sensitivity, expert review Model Risk",V10-F014,twin-simulation,partial,passed:harness+browser,branch-only,phase5,P5,"apps/api/migrations/0029_prediction_forecasts_scenarios_warnings_outcomes.sql (horizon_code 30d/90d/180d/1y/3y/5y; backtests; outcome_ledger);apps/api/migrations/0032_twin_registry.sql (twins_current.validation status+limitations; behaviour_models.operating_envelope; intended_decisions);apps/api/migrations/0033_simulation_runs.sql (sensitivity required on completed runs; reproductions verdict);test/int/phase4-acceptance.test.ts: D1 a forecast names distribution, horizon, drivers, assumptions and evidence — or is refused; D4 an outcome is scored from the observation known at the target, and calibration reports it;test/int/phase5-twins.test.ts: declares the twin, asserted by a person, with its boundary, model and limitations;test/int/phase5-simulations.test.ts: the same process reproduces the digest; when the pinned implementation is no longer the one the run recorded, the verdict is UNREPRODUCIBLE;e2e/phase4-prediction.demo.spec.ts: the calibration screen labels every backtest with its knowledge mode; TWINS: the NORDWERK twin shows its synthetic world, two cut-offs, element kinds and health",No expert-review workflow; sensitivity is a recorded field; validity envelope exists on behaviour models (P5),risk register entry; the primary response is the product-mitigated part assessed here; main ends at migration 0027 (Phase 3); Phases 4–6 and scheduled collection are unmerged branches behind the C15 image finding
R-09,V10,Appendix L Enterprise Risk and Mitigation Register,153,"Source rights Medium Critical Collection or reuse lacks defensible rights Rights registry, source contract, deletion evidence Legal / Data",V10-F014,observation,partial,passed:harness,merged,phase7,P1,"apps/api/src/observation/sources/source-contract.ts (authority_and_rights.rights_state, purposes, classification_ceiling, freshness_expectation, correction_channel);apps/api/migrations/0022_observation_registry_and_evidence.sql (custody, tombstones);test/int/phase1-acceptance.test.ts: A1 the registered contract carries the complete §7 field set; A2 chain of custody and byte-identical retrieval; a retrieval writes its custody entry;test/int/domain-isolation.test.ts;test/int/phase6-scheduled-collection.test.ts","No rights registry separate from the contract and no deletion evidence on rights withdrawal (P1, P3)",risk register entry; the primary response is the product-mitigated part assessed here
R-10,V10,Appendix L Enterprise Risk and Mitigation Register,153,"Data quality and identity High High Wrong entity or stale evidence changes analysis Quality SLOs, correction and human challenge Chief Data",V10-F014,observation,partial,passed:harness,merged,phase7,P1,apps/api/src/observation/corrections/corrections.service.ts;apps/api/src/graph/entities/resolution.service.ts;test/int/phase3-corrections.test.ts;test/int/phase3-acceptance.test.ts: C2 an uncertain resolution cannot merge silently,No quality SLO objects or attainment measure (P1 source quality),risk register entry; the primary response is the product-mitigated part assessed here
R-11,V10,Appendix L Enterprise Risk and Mitigation Register,153,"Security breach Medium Critical Strategic data or control compromised Zero trust, isolation, secure SDLC, response CISO",V10-F014,identity-policy,partial,passed:harness+ci,merged,phase7,P7-D,"apps/api/migrations/0002_identity_tenancy.sql;apps/api/migrations/0003_policy.sql;apps/api/migrations/0004_audit.sql;apps/api/migrations/0009_privilege_separation_and_bound_context.sql;apps/api/src/policy/pdp.service.ts;test/int/audit-chain.test.ts;test/int/domain-isolation.test.ts;test/int/gate22-authority-matrix.test.ts;test/int/adversarial.test.ts;test/gate/hermetic-isolation.test.ts;.github/workflows/ci.yml: supply-chain (gitleaks, trivy, C16 SBOM, C17 licence);docs/SCANNER_DISPOSITIONS.md","No incident-response runbook, threat model, penetration test or workload/device zero trust (P7-D)",risk register entry; the primary response is the product-mitigated part assessed here
R-12,V10,Appendix L Enterprise Risk and Mitigation Register,153,"Privacy violation Medium Critical Purpose, rights, retention or transfer failure Privacy engineering, DPIA, deletion evidence Privacy / Legal",V10-F014,identity-policy,partial,passed:harness,merged,phase7,P7-D,"apps/api/src/observation/connectors/redaction.ts;apps/api/src/observation/sources/source-contract.ts (purposes, classification_ceiling)","No DPIA, retention schedule, deletion evidence or transfer controls (P7-D privacy, P3 lawful forgetting)",risk register entry; the primary response is the product-mitigated part assessed here
R-13,V10,Appendix L Enterprise Risk and Mitigation Register,153,"Deployment fragmentation High Critical On-premise diverges from SaaS Parity suite, signed bundles, common semantics CTO / Infrastructure",V10-F014,infrastructure,partial,passed:ci+browser,merged,phase7,P7-D,"docker-compose.yml (digest-pinned postgres:18-alpine and redis:8-alpine);infra/images/candidates;.github/workflows/ci.yml: build-test, browser-regression, supply-chain;.github/workflows/c17-finalize.yml;test/gate/supply-chain-artifacts.test.ts;test/gate/c18-post-upgrade-world.ts (post-upgrade database boundary);e2e/phase0.spec.ts;e2e/phase1-observation.spec.ts;e2e/phase4-prediction.demo.spec.ts;e2e/phase6-decisions.demo.spec.ts",No parity suite and no signed release bundles; common semantics hold because one codebase and one profile exist (P7-D),risk register entry; the primary response is the product-mitigated part assessed here
R-14,V10,Appendix L Enterprise Risk and Mitigation Register,153,"Source and model cost Medium High Usage creates negative contribution margin FinOps, routing, capacity, transparent pricing CFO / Platform",V10-F014,infrastructure,missing,unverified,none,phase7,P7-D,apps/api/migrations/0046_executive_agents_and_runs.sql (agent budgets only),"No FinOps telemetry, model routing by cost, capacity management or usage metering (P7-D FinOps, P7-F metering)",risk register entry; the primary response is the product-mitigated part assessed here
R-15,V10,Appendix L Enterprise Risk and Mitigation Register,153,"Reliability and stale state Medium Critical System appears healthy while evidence is stale Journey SLOs, visible degradation, safe denial SRE",V10-F014,infrastructure,partial,passed:harness+browser,merged,phase7,P7-D,"apps/api/src/health (healthz/readyz; degraded-reconciliation.service.ts);apps/api/src/audit/reconcile-degraded.ts;test/int/gate22-degraded-recovery.test.ts;e2e/phase4-prediction.demo.spec.ts: the API is HEALTHY behind the banner-free shell: /readyz is inspected, not assumed;e2e/phase1-observation.spec.ts: 6. the health timeline replays deterministically from stored events;apps/api/src/shared/degraded-store.ts;apps/api/src/observation/sources/source-contract.ts (freshness_expectation)",No journey SLO objects; visible degradation and safe denial exist (P7-D),risk register entry; the primary response is the product-mitigated part assessed here
R-16,V10,Appendix L Enterprise Risk and Mitigation Register,153,"Vendor concentration Medium High Cloud, model or data vendor changes terms Pluralism, portability, fallback, contracts CTO / Procurement",V10-F014,intelligence,partial,passed:harness,merged,phase7,P2,"apps/api/src/intelligence/gateway/model-gateway.service.ts (single egress; replay and local-live Ollama/llama.cpp modes; model, weights digest, prompt version pinned per call; a replay miss fails, never a silent live call);apps/api/src/intelligence/methods/methods.service.ts (versioned methods);test/int/phase2-acceptance.test.ts: B1 claims carry method, model, version, confidence and evidence lineage; B3 low confidence and abstention reach review and cannot bypass it;apps/web/app/intelligence/gateway;docker-compose.yml (digest-pinned images)","No provider pluralism (local-only modes), no fallback chain, no portability export (P2, P7-F)",risk register entry; the primary response is the product-mitigated part assessed here
R-17,V10,Appendix L Enterprise Risk and Mitigation Register,153,"Talent and key-person High High Critical knowledge concentrated in founders Architecture records, succession, senior hiring CEO / Board",V10-F014,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",risk register entry whose primary response is corporate/commercial; no product behaviour
R-18,V10,Appendix L Enterprise Risk and Mitigation Register,153,"Capital availability Medium Critical Runway ends before production proof Evidence gates, downside plan, hiring brakes CEO / CFO / Board",V10-F014,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",risk register entry whose primary response is corporate/commercial; no product behaviour
R-19,V10,Appendix L Enterprise Risk and Mitigation Register,153,"Customer concentration High High One account shapes roadmap or revenue Portfolio limits, common archetypes CRO / Board",V10-F014,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",risk register entry whose primary response is corporate/commercial; no product behaviour
R-20,V10,Appendix L Enterprise Risk and Mitigation Register,153,"Partner dependence Medium High Partner owns customer, delivery or category narrative Direct sponsor access, certification, audit Partnerships",V10-F014,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",risk register entry whose primary response is corporate/commercial; no product behaviour
R-21,V10,Appendix L Enterprise Risk and Mitigation Register,154,"Regulatory change High High Control and market requirements shift Regulatory graph, counsel, modular controls Legal / Risk",V10-F014,memory-graph,missing,unverified,none,phase7,P3,,No regulatory graph or obligation model in the Knowledge Graph (grep = none found); counsel review is corporate (P3 ontology),risk register entry; the primary response is the product-mitigated part assessed here
R-22,V10,Appendix L Enterprise Risk and Mitigation Register,154,Compliance overclaim Medium Critical Marketing implies certification or legal sufficiency Claim register and control-owner approval Legal / Communications,V10-F014,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",risk register entry whose primary response is corporate/commercial; no product behaviour
R-23,V10,Appendix L Enterprise Risk and Mitigation Register,154,"Competitive convergence High High Adjacent platforms close functional gaps System proof, graph-memory depth, ecosystem Product / Strategy",V10-F014,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",risk register entry whose primary response is corporate/commercial; no product behaviour
R-24,V10,Appendix L Enterprise Risk and Mitigation Register,154,"Outcome attribution High High Customer value cannot be causally supported Baselines, decision records, agreed measurement Customer Success / Finance",V10-F014,decision,partial,passed:harness,branch-only,phase6,P6,apps/api/migrations/0041_decision_packages.sql (outcome criteria);apps/api/migrations/0045_decision_monitoring_and_outcomes.sql;test/int/phase6-monitoring.test.ts,No baseline field on the package and no agreed-measurement method object (P6),risk register entry; the primary response is the product-mitigated part assessed here; main ends at migration 0027 (Phase 3); Phases 4–6 and scheduled collection are unmerged branches behind the C15 image finding
R-25,V10,Appendix L Enterprise Risk and Mitigation Register,154,"Ethical or human-rights harm Medium Critical Use conflicts with rights or institutional policy Use restrictions, impact review, refusal Responsible AI / Board",V10-F014,identity-policy,partial,passed:harness,branch-only,phase7,P7-D,apps/api/src/policy/pdp.service.ts;apps/api/src/observation/sources/source-contract.ts (purposes);apps/api/migrations/0046_executive_agents_and_runs.sql (refusals),No use-restriction policy objects or impact-review workflow; refusal exists as fail-closed policy decisions (P7-D; cross-volume V0 C-050),risk register entry; the primary response is the product-mitigated part assessed here; main ends at migration 0027 (Phase 3); Phases 4–6 and scheduled collection are unmerged branches behind the C15 image finding
R-26,V10,Appendix L Enterprise Risk and Mitigation Register,154,"Reputational overclaim Medium Critical Aspirations presented as traction or proof IR controls, source evidence, correction CEO / Board",V10-F014,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",risk register entry whose primary response is corporate/commercial; no product behaviour
R-27,V10,Appendix L Enterprise Risk and Mitigation Register,154,"IP chain of title Medium Critical Code, data, model or package rights unclear Assignments, provenance, OSS controls Legal / CTO",V10-F014,governance-docs,partial,passed:ci,merged,phase0,P7-F,test/gate/c17-licence-governance.test.ts;scripts/gate/licence-obligations.mjs;scripts/gate/legal-dispositions.json;vendor/sharp-libvips/1.3.3/legal;scripts/gate/source-offers.json,Code/data/model assignments and trademark records are corporate evidence (DR-06); the OSS licence controls are complete at the C17 gate,risk register entry; the primary response is the product-mitigated part assessed here
R-28,V10,Appendix L Enterprise Risk and Mitigation Register,154,International and export controls Medium High Deployment or partner violates restrictions Jurisdiction review and screening Legal / Security,V10-F014,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",risk register entry whose primary response is corporate/commercial; no product behaviour
R-29,V10,Appendix L Enterprise Risk and Mitigation Register,154,"Marketplace quality Medium High Third-party asset causes harm or fragmentation Admission, evaluation, signing, revocation Marketplace Authority",V10-F014,marketplace,missing,unverified,none,phase7,P7-C,,"No marketplace admission, evaluation, signing or revocation (P7-C)",risk register entry; the primary response is the product-mitigated part assessed here
R-30,V10,Appendix L Enterprise Risk and Mitigation Register,154,Governance capture Medium Critical Commercial pressure overrides trust or human authority Independent control authorities and thresholds Board / Risk,V10-F014,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",risk register entry whose primary response is corporate/commercial; no product behaviour
S-01,V10,Appendix M External Source Register,155,Eurostat Digital economy and society statistics—enterprises Market context only https://ec.europa.eu/eurostat/statistics-explained/index.php? title=Digital_economy_and_society_statistics_-_enterprises,V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Re-check the source (dated, accessible, scoped) before any external release — REL-07, REL-13; no product work",external source register entry accessed 2 August 2026; not a product requirement
S-02,V10,Appendix M External Source Register,155,Stanford HAI AI Index Report 2025 AI investment and adoption context https://hai.stanford.edu/ai-index/2025-ai-index-report,V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Re-check the source (dated, accessible, scoped) before any external release — REL-07, REL-13; no product work",external source register entry accessed 2 August 2026; not a product requirement
S-03,V10,Appendix M External Source Register,155,European Commission AI Act Regulatory timeline and official overview https://digital-strategy.ec.europa.eu/en/policies/regulatory- framework-ai,V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Re-check the source (dated, accessible, scoped) before any external release — REL-07, REL-13; no product work",external source register entry accessed 2 August 2026; not a product requirement
S-04,V10,Appendix M External Source Register,155,EUR-Lex Directive (EU) 2022/2555—NIS2 Cybersecurity obligations source https://eur-lex.europa.eu/eli/dir/2022/2555/oj,V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Re-check the source (dated, accessible, scoped) before any external release — REL-07, REL-13; no product work",external source register entry accessed 2 August 2026; not a product requirement
S-05,V10,Appendix M External Source Register,155,EUR-Lex Regulation (EU) 2022/2554—DORA Financial operational resilience source https://eur-lex.europa.eu/eli/reg/2022/2554/oj,V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Re-check the source (dated, accessible, scoped) before any external release — REL-07, REL-13; no product work",external source register entry accessed 2 August 2026; not a product requirement
S-06,V10,Appendix M External Source Register,155,NIST AI Risk Management Framework Voluntary AI risk framework https://www.nist.gov/itl/ai-risk-management-framework,V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Re-check the source (dated, accessible, scoped) before any external release — REL-07, REL-13; no product work",external source register entry accessed 2 August 2026; not a product requirement
S-07,V10,Appendix M External Source Register,155,NIST Generative AI Profile Generative AI risk profile https://www.nist.gov/publications/artificial-intelligence-risk- management-framework-generative-artificial-intelligence,V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Re-check the source (dated, accessible, scoped) before any external release — REL-07, REL-13; no product work",external source register entry accessed 2 August 2026; not a product requirement
S-08,V10,Appendix M External Source Register,155,NIST Critical Infrastructure Cybersecurity Framework Cyber risk and resilience framework https://www.nist.gov/cyberframework,V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Re-check the source (dated, accessible, scoped) before any external release — REL-07, REL-13; no product work",external source register entry accessed 2 August 2026; not a product requirement
S-09,V10,Appendix M External Source Register,155,ISO ISO/IEC 42001:2023 AI management-system standard description https://www.iso.org/standard/81230.html,V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Re-check the source (dated, accessible, scoped) before any external release — REL-07, REL-13; no product work",external source register entry accessed 2 August 2026; not a product requirement
S-10,V10,Appendix M External Source Register,155,SEC Palantir Technologies filings Primary public-company disclosures https://www.sec.gov/edgar/browse/? CIK=1321655&owner=exclude,V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Re-check the source (dated, accessible, scoped) before any external release — REL-07, REL-13; no product work",external source register entry accessed 2 August 2026; not a product requirement
S-11,V10,Appendix M External Source Register,155,Palantir Palantir platforms Vendor positioning only https://www.palantir.com/platforms/,V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Re-check the source (dated, accessible, scoped) before any external release — REL-07, REL-13; no product work",external source register entry accessed 2 August 2026; not a product requirement
S-12,V10,Appendix M External Source Register,155,Microsoft Microsoft Fabric Vendor positioning only https://www.microsoft.com/en-us/microsoft-fabric,V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Re-check the source (dated, accessible, scoped) before any external release — REL-07, REL-13; no product work",external source register entry accessed 2 August 2026; not a product requirement
S-13,V10,Appendix M External Source Register,155,Microsoft Copilot Studio Vendor positioning only https://www.microsoft.com/en-us/microsoft-copilot/microsoft- copilot-studio,V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Re-check the source (dated, accessible, scoped) before any external release — REL-07, REL-13; no product work",external source register entry accessed 2 August 2026; not a product requirement
S-14,V10,Appendix M External Source Register,155,Databricks Data Intelligence Platform Vendor positioning only https://www.databricks.com/product/data-intelligence-platform,V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Re-check the source (dated, accessible, scoped) before any external release — REL-07, REL-13; no product work",external source register entry accessed 2 August 2026; not a product requirement
S-15,V10,Appendix M External Source Register,155,Databricks Mosaic AI Vendor positioning only https://www.databricks.com/product/machine-learning,V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Re-check the source (dated, accessible, scoped) before any external release — REL-07, REL-13; no product work",external source register entry accessed 2 August 2026; not a product requirement
S-16,V10,Appendix M External Source Register,155,Quantexa Decision Intelligence Vendor positioning only https://www.quantexa.com/platform/decision-intelligence-platform/,V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Re-check the source (dated, accessible, scoped) before any external release — REL-07, REL-13; no product work",external source register entry accessed 2 August 2026; not a product requirement
S-17,V10,Appendix M External Source Register,155,Glean Work AI platform Vendor positioning only https://www.glean.com/product/overview,V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Re-check the source (dated, accessible, scoped) before any external release — REL-07, REL-13; no product work",external source register entry accessed 2 August 2026; not a product requirement
S-18,V10,Appendix M External Source Register,155,Mastercard Acquisition of Recorded Future Adjacent-category capital context https://www.mastercard.com/news/press/2024/september/ mastercard-to-acquire-recorded-future/,V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Re-check the source (dated, accessible, scoped) before any external release — REL-07, REL-13; no product work",external source register entry accessed 2 August 2026; not a product requirement
S-19,V10,Appendix M External Source Register,155,Recorded Future Intelligence Cloud Vendor positioning only https://www.recordedfuture.com/platform,V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Re-check the source (dated, accessible, scoped) before any external release — REL-07, REL-13; no product work",external source register entry accessed 2 August 2026; not a product requirement
S-20,V10,Appendix M External Source Register,155,Dataminr Real-time AI platform Vendor positioning only https://www.dataminr.com/,V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Re-check the source (dated, accessible, scoped) before any external release — REL-07, REL-13; no product work",external source register entry accessed 2 August 2026; not a product requirement
S-21,V10,Appendix M External Source Register,155,NVIDIA NVIDIA AI Enterprise Vendor positioning only https://www.nvidia.com/en-us/data-center/products/ai-enterprise/,V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Re-check the source (dated, accessible, scoped) before any external release — REL-07, REL-13; no product work",external source register entry accessed 2 August 2026; not a product requirement
S-22,V10,Appendix M External Source Register,155,NVIDIA Digital twins and Omniverse Vendor positioning only https://www.nvidia.com/en-us/omniverse/,V10-F015,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Re-check the source (dated, accessible, scoped) before any external release — REL-07, REL-13; no product work",external source register entry accessed 2 August 2026; not a product requirement
DR-01,V10,Appendix P Data Room and Release Checklist,162,"Corporate records Formation, registered office, directors, approvals, subsidiaries, good standing Legal",V10-F015,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",data-room domain of corporate evidence supplied by the owner named in the clause; no product behaviour
DR-02,V10,Appendix P Data Room and Release Checklist,162,"Capitalization Cap table, securities, options, SAFEs, notes, rights and dilution CFO / Legal",V10-F015,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",data-room domain of corporate evidence supplied by the owner named in the clause; no product behaviour
DR-03,V10,Appendix P Data Room and Release Checklist,162,"Finance Historical statements, bank records, tax, liabilities, model and cash reconciliation CFO",V10-F015,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",data-room domain of corporate evidence supplied by the owner named in the clause; no product behaviour
DR-04,V10,Appendix P Data Room and Release Checklist,162,"Financing Instrument, amount, valuation, rights, use of funds and approvals CEO / CFO / Legal",V10-F015,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",data-room domain of corporate evidence supplied by the owner named in the clause; no product behaviour
DR-05,V10,Appendix P Data Room and Release Checklist,162,"Team Biographies, employment, compensation, background and references CEO / People",V10-F015,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",data-room domain of corporate evidence supplied by the owner named in the clause; no product behaviour
DR-06,V10,Appendix P Data Room and Release Checklist,162,"IP and software Assignments, repositories, licenses, OSS, models, data and trademarks CTO / Legal",V10-F015,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",data-room domain of corporate evidence supplied by the owner named in the clause; no product behaviour
DR-07,V10,Appendix P Data Room and Release Checklist,162,"Architecture Volumes 0-9, decisions, interfaces, golden journeys and conformance CTO",V10-F015,governance-docs,partial,passed:browser,merged,phase7,P7-F,docs/ (Volumes 0–10 as PDFs/DOCX);DECISIONS.md;conformance.manifest.json;packages/contracts;e2e/phase0.spec.ts;e2e/phase1-observation.spec.ts;e2e/phase4-prediction.demo.spec.ts;e2e/phase6-decisions.demo.spec.ts,"Interface-level conformance of Volumes 3/4 to code is this atomic audit (files per volume), not yet complete; golden journeys exist per phase",data-room domain requiring product evidence
DR-08,V10,Appendix P Data Room and Release Checklist,162,"Product evidence Production journeys, release records, evaluations, performance and acceptance Product / Engineering",V10-F015,governance-docs,partial,passed:ci,branch-only,phase7,P7-F,"PHASE0_REPORT.md…PHASE6_REPORT.md;SCHEDULED_COLLECTION.md;evidence/;.github/workflows/ci.yml: build-test, browser-regression, supply-chain;FULL_PRODUCT_DELIVERY_REGISTER.md","No production journey, no release record (no release cut; FINAL C16/C17 chain not run), no evaluation or performance evidence",data-room domain requiring product evidence; main ends at migration 0027 (Phase 3); Phases 4–6 and scheduled collection are unmerged branches behind the C15 image finding
DR-09,V10,Appendix P Data Room and Release Checklist,162,"Security Threat models, secure SDLC, tests, incidents, policies and assurance CISO",V10-F015,identity-policy,partial,passed:ci,merged,phase7,P7-D,.github/workflows/ci.yml: supply-chain;docs/SCANNER_DISPOSITIONS.md;EXCEPTIONS.md;GATE2_2_FINAL_CLOSURE_PLAN.md §C19.1 Trust and threat model;test/gate/ci-security.test.ts,"No product threat model, penetration test, incident register, security policies or independent assurance (P7-D)",data-room domain requiring product evidence
DR-10,V10,Appendix P Data Room and Release Checklist,162,"Privacy and data Rights, processing records, DPIAs, retention, deletion and transfers Privacy / Data / Legal",V10-F015,data-platform,partial,passed:harness,merged,phase7,P7-D,"apps/api/src/observation/sources/source-contract.ts (authority_and_rights.rights_state, purposes, classification_ceiling, freshness_expectation, correction_channel);apps/api/migrations/0022_observation_registry_and_evidence.sql (custody, tombstones);test/int/phase1-acceptance.test.ts: A1 the registered contract carries the complete §7 field set; A2 chain of custody and byte-identical retrieval; a retrieval writes its custody entry;test/int/domain-isolation.test.ts;test/int/phase6-scheduled-collection.test.ts;apps/api/src/observation/connectors/redaction.ts","No processing records, DPIA, retention schedule, deletion evidence or transfer controls (P7-D, P3)",data-room domain requiring product evidence
DR-11,V10,Appendix P Data Room and Release Checklist,162,"AI governance Inventories, evaluations, limitations, human oversight, incidents and corrections AI / Risk",V10-F015,learning-evaluation,partial,passed:harness,branch-only,phase7,P7-B,apps/api/src/intelligence/methods/methods.service.ts;apps/api/migrations/0046_executive_agents_and_runs.sql;test/int/phase2-acceptance.test.ts: B3;apps/api/migrations/0032_twin_registry.sql (limitations);apps/api/migrations/0020_governed_degraded_recovery.sql;apps/api/src/observation/corrections,"No evaluations, no limitations register across models/agents, no oversight records beyond approvals (P7-B)",data-room domain requiring product evidence; main ends at migration 0027 (Phase 3); Phases 4–6 and scheduled collection are unmerged branches behind the C15 image finding
DR-12,V10,Appendix P Data Room and Release Checklist,162,"Customers Contracts, invoices, usage, outcomes, references, renewal and concentration CRO / CFO",V10-F015,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",data-room domain of corporate evidence supplied by the owner named in the clause; no product behaviour
DR-13,V10,Appendix P Data Room and Release Checklist,162,"Pipeline CRM export, qualification, authority maps, stage evidence and forecast CRO",V10-F015,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",data-room domain of corporate evidence supplied by the owner named in the clause; no product behaviour
