id,volume,chapter,page,clause,family_seed,capability_area,impl_status,verif_status,release_status,phase_origin,package,evidence,remaining_work,notes
DAT-ST-01,V7,A Data Platform Component Catalog,164,"Storage and Processing State-class registry Canonical / derived state Data state cell Resolve authority, consistency, durability, locality, protection, and recovery.",V07-F007,infrastructure,missing,unverified,none,phase7,P7-D,,No state-class registry,
DAT-ST-02,V7,A Data Platform Component Catalog,164,"Storage and Processing Lakehouse catalog Canonical / derived state Data state cell Own open analytical tables, snapshots, partitions, and transaction metadata.",V07-F007,infrastructure,missing,unverified,none,phase7,P7-D,ADR-P0-01 (PostgreSQL + Redis/BullMQ only),"No lakehouse catalog, analytical object store, event streaming platform, stream processor, distributed query or materialization service",
DAT-ST-03,V7,A Data Platform Component Catalog,164,"Storage and Processing Analytical object store Canonical / derived state Data state cell Persist raw, standardized, curated, feature, and evaluation data.",V07-F007,infrastructure,missing,unverified,none,phase7,P7-D,ADR-P0-01 (PostgreSQL + Redis/BullMQ only),"No lakehouse catalog, analytical object store, event streaming platform, stream processor, distributed query or materialization service",
DAT-ST-04,V7,A Data Platform Component Catalog,164,Storage and Processing Operational database platform Canonical / derived state Data state cell Host service-owned consistency-sensitive data.,V07-F007,infrastructure,implemented,passed:harness,merged,phase0,done,"apps/api/migrations/0001-0013 (privilege-separated Postgres, service-owned ports); apps/api/test/int/audit-chain.test.ts; apps/api/test/int/gate22-operation-closure.test.ts",,
DAT-ST-05,V7,A Data Platform Component Catalog,164,"Storage and Processing Evidence object store Canonical / derived state Data state cell Retain immutable source, document, media, and custody objects.",V07-F007,infrastructure,partial,unverified,merged,phase1,P7-D,apps/api/src/observation/vault/vault.service.ts; apps/api/migrations/0022 §6; EXCEPTIONS.md EXC-P1-002,"Local filesystem vault; no replicated object store, encryption or archive",
DAT-ST-06,V7,A Data Platform Component Catalog,164,Storage and Processing Archive and cold-tier store Canonical / derived state Data state cell Retain governed historical data under retrieval and lifecycle contracts.,V07-F007,infrastructure,missing,unverified,none,phase7,P7-D,,No archive/cold tier,
DAT-ST-07,V7,A Data Platform Component Catalog,164,Storage and Processing Event streaming platform Canonical / derived state Data state cell Deliver ordered durable events with replay and retention.,V07-F007,infrastructure,missing,unverified,none,phase7,P7-D,ADR-P0-01 (PostgreSQL + Redis/BullMQ only),"No lakehouse catalog, analytical object store, event streaming platform, stream processor, distributed query or materialization service",
DAT-ST-08,V7,A Data Platform Component Catalog,164,"Storage and Processing Durable queue platform Canonical / derived state Data state cell Deliver bounded work, retries, delays, and dead- letter state.",V07-F007,infrastructure,implemented,passed:harness,merged,phase0,done,"apps/api/migrations/0006 object_outbox; apps/api/migrations/0015 (bounded lease, retry budget, dead_letter); BullMQ domain-events; apps/api/test/int/gate22-outbox-hardening.test.ts: C7",,"Delays exist via BullMQ; the queue is work delivery, not a stream"
DAT-ST-09,V7,A Data Platform Component Catalog,164,"Storage and Processing Batch orchestration service Canonical / derived state Data state cell Execute versioned transformations, backfills, exports, and rebuilds.",V07-F007,infrastructure,partial,passed:harness,merged,phase1,P7-D,apps/api/src/observation/scheduling/*; apps/api/migrations/0028 declared backfill; rebuild_projections ports; apps/api/test/int/phase4-acceptance.test.ts: P4-M0a,Collection/backfill/rebuild only; no export or generic transformation jobs,
DAT-ST-10,V7,A Data Platform Component Catalog,164,"Storage and Processing Stream processing service Canonical / derived state Data state cell Execute event-time stateful processing, windows, rules, and signals.",V07-F007,infrastructure,missing,unverified,none,phase7,P7-D,ADR-P0-01 (PostgreSQL + Redis/BullMQ only),"No lakehouse catalog, analytical object store, event streaming platform, stream processor, distributed query or materialization service",
DAT-ST-11,V7,A Data Platform Component Catalog,164,Storage and Processing Distributed query service Canonical / derived state Data state cell Serve federated policy-aware analytical queries.,V07-F007,infrastructure,missing,unverified,none,phase7,P7-D,ADR-P0-01 (PostgreSQL + Redis/BullMQ only),"No lakehouse catalog, analytical object store, event streaming platform, stream processor, distributed query or materialization service",
DAT-ST-12,V7,A Data Platform Component Catalog,164,"Storage and Processing Materialization service Canonical / derived state Data state cell Build governed marts, views, aggregates, and reusable projections.",V07-F007,infrastructure,missing,unverified,none,phase7,P7-D,ADR-P0-01 (PostgreSQL + Redis/BullMQ only),"No lakehouse catalog, analytical object store, event streaming platform, stream processor, distributed query or materialization service",
DAT-ST-13,V7,A Data Platform Component Catalog,164,Storage and Processing Cache platform Canonical / derived state Data state cell Serve source-versioned temporary acceleration with explicit invalidation.,V07-F007,infrastructure,partial,unverified,merged,phase4,P4,PHASE4_REPORT.md §9 (in-process series cache per reader/purpose/evidence version),Cache is source-versioned but not invalidated on governed deletion; no cache platform,
DAT-ST-14,V7,A Data Platform Component Catalog,164,"Storage and Processing Checkpoint store Canonical / derived state Data state cell Persist pipeline, stream, exchange, and recovery progress.",V07-F007,infrastructure,implemented,passed:harness,merged,phase1,done,apps/api/migrations/0022 §12 checkpoint_events/connector_checkpoints; apps/api/migrations/0027 lossless cursor; apps/api/test/int/phase1-fault-injection.test.ts: F28-F30 checkpoint; apps/api/test/int/phase3-corrections.test.ts: H2,,
DAT-KN-01,V7,A Data Platform Component Catalog,164,"Knowledge and Strategic State Ontology registry Canonical / product state Knowledge cell Own semantic versions, constraints, mappings, migrations, and stewardship.",V07-F009,memory-graph,missing,unverified,none,omission,P3,apps/api/migrations/0006 ontology_ref unused,No ontology registry,
DAT-KN-02,V7,A Data Platform Component Catalog,164,"Knowledge and Strategic State Entity resolution service Canonical / product state Knowledge cell Resolve canonical identities, candidates, merges, splits, and evidence.",V07-F009,memory-graph,implemented,passed:harness,merged,phase3,done,apps/api/src/graph/entities/resolver.service.ts; apps/api/src/graph/entities/resolution.service.ts; apps/api/test/int/phase3-acceptance.test.ts: C1-C3,,
DAT-KN-03,V7,A Data Platform Component Catalog,164,Knowledge and Strategic State Knowledge Graph write service Canonical / product state Knowledge cell Validate atomic temporal graph revisions and provenance edges.,V07-F009,memory-graph,implemented,passed:harness,merged,phase3,done,"apps/api/migrations/0024 §10 ports (graph.assert_edge, atomic events); apps/api/migrations/0025 §4; apps/api/test/int/phase3-corrections.test.ts: F2",,
DAT-KN-04,V7,A Data Platform Component Catalog,164,"Knowledge and Strategic State Knowledge Graph store Canonical / product state Knowledge cell Persist canonical entities, relationships, claims, events, and strategy context.",V07-F009,memory-graph,implemented,passed:harness,merged,phase3,done,apps/api/migrations/0024 entities/edges/strategy tables; apps/api/test/int/phase3-acceptance.test.ts: C7,,
DAT-KN-05,V7,A Data Platform Component Catalog,164,Knowledge and Strategic State Graph projection service Canonical / product state Knowledge cell Build rebuildable traversal and analytical graph projections.,V07-F009,memory-graph,implemented,passed:harness,merged,phase3,done,apps/api/migrations/0024 §12 graph.rebuild_projections; apps/api/test/int/phase3-acceptance.test.ts: every graph projection is derivable from its event log,,Traversal projections are the same tables (bounded walks); no analytical graph projection
DAT-KN-06,V7,A Data Platform Component Catalog,164,Knowledge and Strategic State Enterprise Memory service Canonical / product state Knowledge cell Persist versioned permission-aware institutional and strategic records.,V07-F009,memory-graph,partial,unverified,merged,phase3,P3,apps/api/src/graph/strategy/strategy.service.ts; apps/api/migrations/0045 outcomes/lessons,Strategic record only; no institutional memory service (Ch 37),
DAT-KN-07,V7,A Data Platform Component Catalog,164,"Knowledge and Strategic State Document and artifact repository Canonical / product state Knowledge cell Retain governed internal documents, communications, and artifacts.",V07-F009,memory-graph,partial,unverified,merged,phase1,P1,"apps/api/src/observation/connectors/upload.connector.ts (internal documents via governed upload, synthetic nordwerk-internal source)",No document/artifact repository or communications integration,
DAT-KN-08,V7,A Data Platform Component Catalog,165,"Knowledge and Strategic State Search index service Canonical / product state Knowledge cell Build policy-aware lexical, temporal, structured, and geospatial indexes.",V07-F009,memory-graph,partial,passed:harness,merged,phase3,P3,apps/api/src/graph/search/search.service.ts; apps/api/test/int/phase3-acceptance.test.ts: C4,Lexical metadata search only; no temporal/structured/geospatial indexes,
DAT-KN-09,V7,A Data Platform Component Catalog,165,Knowledge and Strategic State Vector index service Canonical / product state Knowledge cell Build versioned multimodal semantic retrieval projections.,V07-F009,memory-graph,missing,unverified,none,omission,P3,,No vector index service,
DAT-KN-10,V7,A Data Platform Component Catalog,165,"Knowledge and Strategic State Digital Twin state service Canonical / product state Knowledge cell Persist definitions, observed snapshots, branches, models, and validation.",V07-F009,memory-graph,implemented,passed:harness,merged,phase5,done,apps/api/migrations/0032 twin registry; apps/api/test/int/phase5-twins.test.ts,,
DAT-KN-11,V7,A Data Platform Component Catalog,165,"Knowledge and Strategic State Strategic package service Canonical / product state Knowledge cell Persist forecasts, scenarios, simulations, decisions, commitments, and outcomes.",V07-F009,memory-graph,implemented,passed:harness,branch-only,phase4,done,apps/api/migrations/0029; apps/api/migrations/0033; apps/api/migrations/0041-0045; apps/api/test/int/phase4-acceptance.test.ts: D1-D8; apps/api/test/int/phase6-decisions.test.ts,,Decision/commitment/outcome persistence is branch-only
DAT-KN-12,V7,A Data Platform Component Catalog,165,Knowledge and Strategic State Decision Replay archive Canonical / product state Knowledge cell Preserve exact decision-time knowledge and later outcome linkage.,V07-F009,memory-graph,implemented,passed:harness,branch-only,phase6,done,apps/api/migrations/0043 decision.replays/replay_layers; apps/api/src/decision/replay/replay.service.ts; apps/api/test/int/phase6-replay.test.ts: F5,,Branch-only (PR #46)
DAT-SV-01,V7,A Data Platform Component Catalog,165,"Products and Serving Data product control service Product / serving state Serving cell Register, release, monitor, degrade, and retire governed data products.",V07-F012,data-platform,missing,unverified,none,phase7,P7-F,,"No data-product control, event product gateway, semantic analytics, feature service, AI dataset service, exchange, marketplace package or consumer registry",
DAT-SV-02,V7,A Data Platform Component Catalog,165,Products and Serving Data API gateway Product / serving state Serving cell Serve typed purpose-aware queries and bulk interfaces.,V07-F012,data-platform,partial,passed:harness,merged,phase0,P7-F,apps/api/src/pipeline/pipeline.service.ts; versioned /v1 controllers; apps/api/src/policy/pdp.service.ts; test/acceptance/acceptance.test.ts: AC-4,Typed purpose-aware queries exist; no bulk interfaces,
DAT-SV-03,V7,A Data Platform Component Catalog,165,Products and Serving Event product gateway Product / serving state Serving cell Publish governed event products and subscription state.,V07-F012,data-platform,missing,unverified,none,phase7,P7-F,,"No data-product control, event product gateway, semantic analytics, feature service, AI dataset service, exchange, marketplace package or consumer registry",
DAT-SV-04,V7,A Data Platform Component Catalog,165,"Products and Serving Semantic analytics service Product / serving state Serving cell Serve certified metrics, dimensions, measures, and temporal views.",V07-F012,data-platform,missing,unverified,none,phase7,P7-F,,"No data-product control, event product gateway, semantic analytics, feature service, AI dataset service, exchange, marketplace package or consumer registry",
DAT-SV-05,V7,A Data Platform Component Catalog,165,Products and Serving Feature data service Product / serving state Serving cell Serve versioned online and offline features with point-in-time correctness.,V07-F012,data-platform,missing,unverified,none,phase7,P7-F,,"No data-product control, event product gateway, semantic analytics, feature service, AI dataset service, exchange, marketplace package or consumer registry",
DAT-SV-06,V7,A Data Platform Component Catalog,165,"Products and Serving AI dataset service Product / serving state Serving cell Own training, evaluation, feedback, red-team, and calibration datasets.",V07-F012,data-platform,missing,unverified,none,phase7,P7-B,"apps/api/migrations/0029 backtests, outcome_ledger; apps/api/migrations/0023 recorded_responses",No AI dataset service; backtests/outcome ledger/recorded responses exist as prediction and gateway records (Ch 45),
DAT-SV-07,V7,A Data Platform Component Catalog,165,Products and Serving Context assembly service Product / serving state Serving cell Build evidence-bound purpose-filtered context manifests.,V07-F012,data-platform,partial,passed:harness,branch-only,phase2,P2,apps/api/src/intelligence/gateway/model-gateway.service.ts; apps/api/src/executive/briefings/briefing.service.ts; apps/api/test/int/phase2-acceptance.test.ts: B1,Context assembled for extraction and briefings; no evidence-bound context manifest product (Ch 46),
DAT-SV-08,V7,A Data Platform Component Catalog,165,"Products and Serving Data exchange service Product / serving state Serving cell Create signed exports, imports, replication, and portability packages.",V07-F012,data-platform,missing,unverified,none,phase7,P7-F,,"No data-product control, event product gateway, semantic analytics, feature service, AI dataset service, exchange, marketplace package or consumer registry",
DAT-SV-09,V7,A Data Platform Component Catalog,165,Products and Serving Marketplace package service Product / serving state Serving cell Distribute signed governed data extensions and their lifecycle.,V07-F012,data-platform,missing,unverified,none,phase7,P7-C,,No marketplace package service,
DAT-SV-10,V7,A Data Platform Component Catalog,165,"Products and Serving Consumer registry Product / serving state Serving cell Own product subscriptions, contract versions, usage, impact, and migration state.",V07-F012,data-platform,missing,unverified,none,phase7,P7-F,,"No data-product control, event product gateway, semantic analytics, feature service, AI dataset service, exchange, marketplace package or consumer registry",
DAT-TR-01,V7,A Data Platform Component Catalog,165,"Trust and Lifecycle Metadata catalog Policy / protected evidence Trust domain Discover assets, owners, contracts, lineage, policy, quality, SLOs, and lifecycle.",V07-F014,identity-policy,missing,unverified,none,phase7,P7-F,apps/api/migrations/0006 schema_registry; apps/api/migrations/0008 canonical_field_registry,No metadata catalog (Ch 49),
DAT-TR-02,V7,A Data Platform Component Catalog,165,"Trust and Lifecycle Purpose and access policy service Policy / protected evidence Trust domain Evaluate identity, purpose, tenant, classification, rights, and locality.",V07-F014,identity-policy,implemented,passed:harness,merged,phase0,done,apps/api/src/policy/pdp.service.ts; test/unit/pdp.test.ts; test/acceptance/acceptance.test.ts: AC-5,,Locality is not evaluated
DAT-TR-03,V7,A Data Platform Component Catalog,165,Trust and Lifecycle Data policy enforcement gateway Policy / protected evidence Trust domain Apply decisions and obligations at data access and processing boundaries.,V07-F014,identity-policy,implemented,passed:harness,merged,phase0,done,"apps/api/src/pipeline/pipeline.service.ts (obligations executed and evidenced, ES-13-004); apps/api/migrations/0013 operation closure; apps/api/test/int/gate22-operation-closure.test.ts: C1",,Enforced at API and port boundaries; no processing-pipeline PEP beyond the same ports
DAT-TR-04,V7,A Data Platform Component Catalog,165,"Trust and Lifecycle Privacy and minimization service Policy / protected evidence Trust domain Own field, content, consent, lawful-basis, and secondary-use controls.",V07-F014,identity-policy,missing,unverified,none,phase7,P7-D,apps/api/src/policy/pdp.service.ts (missing purpose -> deny); apps/api/src/observation/connectors/redaction.ts,"No privacy/minimization service: no consent, lawful basis, field/content minimization or secondary-use controls (purpose denial exists in the PDP)",
DAT-TR-05,V7,A Data Platform Component Catalog,165,"Trust and Lifecycle Residency and sovereignty controller Policy / protected evidence Trust domain Enforce storage, processing, key, support, transfer, and recovery locality.",V07-F014,identity-policy,missing,unverified,none,phase7,P7-D,apps/api/migrations/0022 residency columns,No residency/sovereignty controller; residency is a recorded label (Ch 52),
DAT-TR-06,V7,A Data Platform Component Catalog,165,Trust and Lifecycle Tokenization service Policy / protected evidence Trust domain Replace protected values with policy-bound reversible or irreversible tokens.,V07-F014,identity-policy,missing,unverified,none,phase7,P7-D,,No tokenization or masking service (Ch 53),
DAT-TR-07,V7,A Data Platform Component Catalog,165,Trust and Lifecycle Masking and de- identification service Policy / protected evidence Trust domain Produce controlled lower-environment and analytical representations.,V07-F014,identity-policy,missing,unverified,none,phase7,P7-D,,No tokenization or masking service (Ch 53),
DAT-TR-08,V7,A Data Platform Component Catalog,165,"Trust and Lifecycle Retention policy service Policy / protected evidence Trust domain Compute lifecycle actions, expiry, archive, and review state.",V07-F014,identity-policy,missing,unverified,none,omission,P3,apps/api/migrations/0022 retention_profile,No retention policy service; retention_profile is a stored label (Ch 54),
DAT-TR-09,V7,A Data Platform Component Catalog,165,Trust and Lifecycle Legal hold service Policy / protected evidence Trust domain Preserve scoped data and prevent conflicting lifecycle actions.,V07-F014,identity-policy,missing,unverified,none,omission,P3,apps/api/migrations/0022 blob_manifests.legal_hold,No legal hold service; legal_hold column is stored but never read (Ch 54),
DAT-TR-10,V7,A Data Platform Component Catalog,165,Trust and Lifecycle Deletion orchestrator Policy / protected evidence Trust domain Delete canonical and derived copies in dependency order and verify residue.,V07-F014,identity-policy,partial,passed:harness,merged,phase1,P3,apps/api/migrations/0022 blob_tombstones; apps/api/test/int/phase6-scheduled-corrections.test.ts: GOVERNED-DELETED bytes are not reused,Single-object governed deletion only; no dependency-ordered deletion of derived copies or residue verification,
DAT-TR-11,V7,A Data Platform Component Catalog,165,Trust and Lifecycle Immutable data audit store Policy / protected evidence Trust domain Retain attributable tamper-evident data access and change evidence.,V07-F014,identity-policy,implemented,passed:harness,merged,phase0,done,apps/api/migrations/0004 audit ledger; apps/api/src/audit/audit.service.ts; apps/api/test/int/audit-chain.test.ts; apps/api/test/int/gate22-audit-verify.test.ts: C10,,Ledger shares the primary DB failure domain (EXC-P0-001)
DAT-TR-12,V7,A Data Platform Component Catalog,165,"Trust and Lifecycle Customer rights and request service Policy / protected evidence Trust domain Execute access, correction, export, restriction, and deletion requests.",V07-F014,identity-policy,missing,unverified,none,phase7,P7-F,,"No customer rights/request service (access, correction, export, restriction, deletion requests)",
DAT-OP-01,V7,A Data Platform Component Catalog,165,"Quality and Operations Data quality rules service Telemetry / control Operations domain Execute versioned quality dimensions, thresholds, exceptions, and evidence.",V07-F016,infrastructure,partial,unverified,merged,phase1,P1,apps/api/src/observation/coverage/coverage.service.ts; apps/api/migrations/0022 schema_drift_tolerance,Coverage/freshness dimensions only; no versioned quality-rule service,
DAT-OP-02,V7,A Data Platform Component Catalog,165,"Quality and Operations Freshness and coverage monitor Telemetry / control Operations domain Measure expected arrivals, watermarks, completeness, expiry, and blind spots.",V07-F016,infrastructure,implemented,passed:harness,merged,phase1,done,apps/api/src/observation/coverage/coverage.service.ts; apps/api/src/observation/coverage/facts.service.ts; apps/api/migrations/0022 §8; apps/api/test/int/phase1-acceptance.test.ts: A6,,Sources only; products/graph/twins have no freshness monitor
DAT-OP-03,V7,A Data Platform Component Catalog,165,"Quality and Operations Data observability service Telemetry / control Operations domain Correlate contracts, runs, lineage, volumes, distributions, quality, and consumers.",V07-F016,infrastructure,missing,unverified,none,phase7,P7-D,apps/api/src/health/health.controller.ts,"No data observability service correlating contracts, runs, lineage, volumes, distributions (Ch 59)",
DAT-OP-04,V7,A Data Platform Component Catalog,165,"Quality and Operations Data SLO service Telemetry / control Operations domain Compute indicators, objectives, error budgets, burn, and response state.",V07-F016,infrastructure,missing,unverified,none,phase7,P7-D,,No SLO or capacity service (Ch 60),
DAT-OP-05,V7,A Data Platform Component Catalog,166,"Quality and Operations Data capacity service Telemetry / control Operations domain Model demand, storage, processing, transfer, query, headroom, and bottlenecks.",V07-F016,infrastructure,missing,unverified,none,phase7,P7-D,,No SLO or capacity service (Ch 60),
DAT-OP-06,V7,A Data Platform Component Catalog,166,"Quality and Operations Data degraded-mode controller Telemetry / control Operations domain Declare, communicate, enforce, and exit controlled data modes.",V07-F016,infrastructure,partial,passed:harness,merged,phase0,P7-D,apps/api/src/shared/degraded-store.ts; apps/api/migrations/0020; apps/api/src/health/health.controller.ts; apps/api/test/int/gate22-degraded-recovery.test.ts: C9,Degraded mode exists for audit availability and scheduler readiness; no general declared-mode controller with communication and consumer scope,
DAT-OP-07,V7,A Data Platform Component Catalog,166,"Quality and Operations Backup controller Telemetry / control Operations domain Create, verify, retain, and expire policy-matched recovery sets.",V07-F016,infrastructure,missing,unverified,none,phase7,P7-D,FULL_PRODUCT_DELIVERY_REGISTER.md §7,No backup controller or restore orchestrator (Ch 62),
DAT-OP-08,V7,A Data Platform Component Catalog,166,"Quality and Operations Restore orchestrator Telemetry / control Operations domain Restore data, contracts, schemas, keys, lineage, and consumers in order.",V07-F016,infrastructure,missing,unverified,none,phase7,P7-D,FULL_PRODUCT_DELIVERY_REGISTER.md §7,No backup controller or restore orchestrator (Ch 62),
DAT-OP-09,V7,A Data Platform Component Catalog,166,"Quality and Operations Data incident platform Telemetry / control Operations domain Manage incident command, scope, evidence, actions, communication, and closure.",V07-F016,infrastructure,partial,unverified,merged,phase0,P7-D,"apps/api/migrations/0004 integrity_incidents, availability_incidents; apps/api/src/audit/audit.service.ts; EXCEPTIONS.md security correction records",Incidents recorded and reconciled; no command/scope/communication workflow,
DAT-OP-10,V7,A Data Platform Component Catalog,166,"Quality and Operations Correction impact service Telemetry / control Operations domain Identify and track products, models, warnings, decisions, and exports affected.",V07-F016,infrastructure,partial,passed:harness,merged,phase3,P3,apps/api/src/graph/strategy/impact.service.ts; apps/api/migrations/0025-0027; apps/api/migrations/0034; apps/api/test/int/phase3-corrections.test.ts: F4; apps/api/test/int/phase5-propagation.test.ts: E7; apps/api/test/int/phase6-monitoring.test.ts,Identifies affected assumptions/forecasts/twins/runs/packages via operator-initiated walk; exports and products do not exist; automatic consumer deferred,
DAT-OP-11,V7,A Data Platform Component Catalog,166,"Quality and Operations Operational lifecycle service Telemetry / control Operations domain Execute compaction, reindex, archive, expiry, deduplication, and cleanup.",V07-F016,infrastructure,partial,passed:harness,merged,phase1,P7-D,apps/api/src/observation/sweeper/sweeper.service.ts; apps/api/test/int/phase1-fault-injection.test.ts: F34-F36,Orphan/expiry reconciliation only; no compaction/reindex/archive/dedup,
DAT-OP-12,V7,A Data Platform Component Catalog,166,"Quality and Operations Data operations evidence vault Telemetry / control Operations domain Retain readiness, change, incident, recovery, and acceptance evidence.",V07-F016,infrastructure,partial,unverified,merged,phase0,P7-D,"PROGRESS.md evidence provenance records; .github/workflows/ci.yml artifacts (c18-db-paths-evidence, supply-chain-gate-evidence, c17-evidence-archive); PHASE*_REPORT.md",Evidence is retained as CI artifacts and reports; no in-product operations evidence vault,
DAT-DL-01,V7,A Data Platform Component Catalog,166,"Delivery and Economics Data source repository service Registry / durable workflow Delivery domain Own pipeline, schema, contract, rule, migration, and fixture source identity.",V07-F018,infrastructure,implemented,passed:harness,merged,phase0,done,"git repository (apps/api/migrations, packages/contracts, fixtures); DECISIONS.md ADR-P0-02",,Rule/migration/fixture identity is the repository path + commit
DAT-DL-02,V7,A Data Platform Component Catalog,166,Delivery and Economics Data build and provenance service Registry / durable workflow Delivery domain Build reproducible artifacts and attest source and dependencies.,V07-F018,infrastructure,partial,unverified,merged,phase0,P7-D,".github/workflows/ci.yml: Clean-source typecheck + build, C17 CycloneDX + licence obligations, supply-chain gate; scripts/gate/supply-chain.mjs",Build attests dependencies/licences; not reproducible builds or signed artifacts (EXC-P0-003),
DAT-DL-03,V7,A Data Platform Component Catalog,166,Delivery and Economics Data release registry Registry / durable workflow Delivery domain Own dependency-closed data release identity and lifecycle.,V07-F018,infrastructure,partial,unverified,merged,phase0,P7-D,conformance.manifest.json; .github/workflows/ci.yml: C16 FINAL mode asserts exact Actions head SHA,Releases identified by head SHA + image digests; no data-release identity closing contracts/policy/datasets,
DAT-DL-04,V7,A Data Platform Component Catalog,166,"Delivery and Economics Migration and backfill controller Registry / durable workflow Delivery domain Execute rehearsed migrations, checkpoints, validation, and reconciliation.",V07-F018,infrastructure,partial,unverified,merged,phase0,P7-D,apps/api/scripts/migrate.mjs; apps/api/migrations/0028 backfill; scripts/gate/c18-db-paths.mjs,Forward migrations and source backfill with checkpoints; no rehearsed data migrations with validation/reconciliation,
DAT-DL-05,V7,A Data Platform Component Catalog,166,Delivery and Economics Data promotion controller Registry / durable workflow Delivery domain Promote cohorts through evidence gates and rollback boundaries.,V07-F018,infrastructure,partial,unverified,merged,phase0,P7-D,.github/workflows/ci.yml (blocking gates before merge); FULL_PRODUCT_DELIVERY_REGISTER.md merge order,Promotion = merge behind gates; no cohorts or rollback boundaries,
DAT-DL-06,V7,A Data Platform Component Catalog,166,"Delivery and Economics Deployment parity service Registry / durable workflow Delivery domain Run common data fixtures across SaaS, Private Cloud, and On-Premise.",V07-F018,infrastructure,missing,unverified,none,phase7,P7-D,,"No deployment parity service (single profile, EXC-P0-004)",
DAT-DL-07,V7,A Data Platform Component Catalog,166,"Delivery and Economics Data cost and sustainability ledger Registry / durable workflow Delivery domain Allocate storage, processing, transfer, retrieval, energy, and cost.",V07-F018,infrastructure,missing,unverified,none,phase7,P7-F,,No cost/sustainability ledger (Ch 70),
DAT-DL-08,V7,A Data Platform Component Catalog,166,"Delivery and Economics Data readiness service Registry / durable workflow Delivery domain Own deployment acceptance scope, tests, operators, conditions, and expiry.",V07-F018,infrastructure,partial,passed:harness,merged,phase0,P7-D,apps/api/test/acceptance/acceptance.test.ts; PHASE*_REPORT.md; FULL_PRODUCT_DELIVERY_REGISTER.md,Phase acceptance only; no deployment acceptance scope/operators/conditions/expiry record,
DZ-01,V7,B Data Zone and State Tier Catalog,167,External source boundary External authority Untrusted source payloads Collection contract and intake controls,V07-F007,data-platform,implemented,passed:harness,merged,phase1,done,apps/api/migrations/0022 source contracts; apps/api/src/observation/connectors/http-client.ts (host allowlist); apps/api/test/int/phase1-hostile-input.test.ts: A10,,
DZ-02,V7,B Data Zone and State Tier Catalog,167,Enterprise source boundary Customer system authority Operational source data Integration contract and reconciliation,V07-F007,data-platform,missing,unverified,none,omission,P1,,No enterprise source boundary (Ch 11),
DZ-03,V7,B Data Zone and State Tier Catalog,167,Transfer quarantine Intake authority Unvalidated packages and content No downstream access before admission,V07-F007,data-platform,implemented,passed:harness,merged,phase1,done,apps/api/src/observation/vault/vault.service.ts (separate quarantine root); apps/api/test/int/phase1-acceptance.test.ts: A7,,
DZ-04,V7,B Data Zone and State Tier Catalog,167,Raw evidence tier Observation authority Immutable originals and custody Append-only versioned evidence,V07-F007,data-platform,implemented,passed:harness,merged,phase1,done,apps/api/migrations/0022 §6 blob_manifests (append-only); apps/api/test/int/phase1-fault-injection.test.ts,,
DZ-05,V7,B Data Zone and State Tier Catalog,167,"Standardized data tier Data contract owner Parsed and normalized records Schema, lineage, truth state, quality",V07-F007,data-platform,partial,unverified,merged,phase2,P2,"apps/api/migrations/0023 claims (parsed/normalised records with lineage, truth state)",Standardized tier exists only as extracted claims and prediction series parsing; no general parsed-record tier,
DZ-06,V7,B Data Zone and State Tier Catalog,167,Curated domain tier Domain product owner Validated reusable domain products Product contract and SLO,V07-F007,data-platform,missing,unverified,none,phase7,P7-F,,No curated domain product tier (Ch 41),
DZ-07,V7,B Data Zone and State Tier Catalog,167,Canonical object tier Canonical component owner Governed intelligence objects Common object and lifecycle contract,V07-F007,data-platform,implemented,passed:harness,merged,phase0,done,apps/api/migrations/0006 objects.canonical_objects; test/acceptance/acceptance.test.ts: AC-6/AC-7,,
DZ-08,V7,B Data Zone and State Tier Catalog,167,"Knowledge Graph tier Graph authority Temporal entities and relationships Ontology, provenance, revision control",V07-F007,data-platform,implemented,passed:harness,merged,phase3,done,apps/api/migrations/0024; apps/api/test/int/phase3-acceptance.test.ts: C5,,No ontology (Ch 34)
DZ-09,V7,B Data Zone and State Tier Catalog,167,"Enterprise Memory tier Memory authority Institutional and strategic records Permission, retention, correction",V07-F007,data-platform,partial,unverified,merged,phase3,P3,apps/api/migrations/0024 §6 strategy objects; RLS,Permission and correction hold; retention does not (Ch 37/54),
DZ-10,V7,B Data Zone and State Tier Catalog,167,Digital Twin tier Twin authority Observed snapshots and synthetic branches Branch isolation and validation,V07-F007,data-platform,implemented,passed:harness,merged,phase5,done,"apps/api/migrations/0032 twin_versions branches, state_elements kind; apps/api/test/int/phase5-twins.test.ts: E3",,
DZ-11,V7,B Data Zone and State Tier Catalog,167,"Strategic state tier Foresight and decision owners Forecast, scenario, simulation, decision data Exact version and human authority",V07-F007,data-platform,implemented,passed:harness,branch-only,phase4,done,apps/api/migrations/0029; apps/api/migrations/0033; apps/api/migrations/0041-0042 (exact version + human authority); apps/api/test/int/phase6-approvals.test.ts,,Decision data branch-only
DZ-12,V7,B Data Zone and State Tier Catalog,167,"Feature and AI dataset tier AI data owner Training, evaluation, feedback, features Purpose isolation and dataset approval",V07-F007,data-platform,missing,unverified,none,phase7,P7-B,,No feature/AI dataset tier (Ch 45),
