id,volume,chapter,page,clause,family_seed,capability_area,impl_status,verif_status,release_status,phase_origin,package,evidence,remaining_work,notes,source_ref,evidence_scope
WS-04,V8,Appendix C Workspace and Navigation Catalog,171,"Intelligence Analysis Cases, assessments, claims, summaries, review, publication Cases, claims, evidence, assessments, tasks Intelligence analyst Preserve draft history and review status",,ux,partial,passed:browser,merged,phase2,P2,apps/web/app/intelligence/**; apps/api/test/int/phase2-acceptance.test.ts,"No cases, assessments, summaries, tasks or publication",Continuity behaviour per catalog; web pages under apps/web/app,v08.txt:page 171:L11385-L11509,main+test
WS-05,V8,Appendix C Workspace and Navigation Catalog,171,"Entity and Relationship Workbench Identity, alias, merge, split, and relationship stewardship Entities, candidates, relationships, cases Data steward Keep unresolved candidates separate",,ux,partial,unverified,merged,phase3,P3,apps/web/app/graph/entities/page.tsx; apps/web/app/graph/resolutions/page.tsx,Unresolved candidates kept separate (resolutions queue); no alias/relationship stewardship cases,Continuity behaviour per catalog; web pages under apps/web/app | passed:harness lacked a resolved test/CI pointer → unverified,,main
WS-06,V8,Appendix C Workspace and Navigation Catalog,171,"Knowledge Graph Explorer Temporal connected exploration and governed curation Nodes, edges, paths, subgraphs, revisions Knowledge engineer Serve last verified projection with watermark",,ux,partial,unverified,merged,phase3,P3,apps/web/app/graph/explore/page.tsx,No revisions view or projection watermark,Continuity behaviour per catalog; web pages under apps/web/app | passed:harness lacked a resolved test/CI pointer → unverified,,main
WS-07,V8,Appendix C Workspace and Navigation Catalog,171,"Enterprise Memory Institutional records, strategic context, lessons, and retrieval Memory items, decisions, artifacts, lessons Knowledge manager Preserve permission and historical versions",,ux,missing,unverified,none,omission,P3,,No Enterprise Memory workspace,Continuity behaviour per catalog; web pages under apps/web/app,v08.txt:page 171:L11406-L11509,
WS-08,V8,Appendix C Workspace and Navigation Catalog,171,"Weak Signals and Warnings Signal review, indicator management, warning response, escalation Signals, indicators, warnings, actions Watch officer Preserve signal history and warning quality",,ux,partial,passed:browser,branch-only,phase4,P4,apps/web/app/prediction/warnings/page.tsx; e2e/phase4-prediction.demo.spec.ts,No signals or indicator management UI; warnings only,Continuity behaviour per catalog; web pages under apps/web/app | release_status merged → branch-only from the evidence at 2e83945,,branch+test
WS-09,V8,Appendix C Workspace and Navigation Catalog,171,"Risk and Opportunity Exposure, appetite, mitigation, sponsorship, options, outcomes Risks, opportunities, controls, options Risk or opportunity owner Expose gaps and prevent invalid aggregation",,ux,missing,unverified,none,omission,P4,,No risk and opportunity workspace,Continuity behaviour per catalog; web pages under apps/web/app,v08.txt:page 171:L11422-L11509,
WS-10,V8,Appendix C Workspace and Navigation Catalog,171,"Domain Intelligence Competitor, supply-chain, geopolitical, technology, cyber, finance Domain objects, events, assessments, forecasts Domain lead Disable incompatible domain packages",,ux,missing,unverified,none,omission,P4,,No domain intelligence workspace or domain packages,Continuity behaviour per catalog; web pages under apps/web/app,v08.txt:page 171:L11430-L11509,
WS-11,V8,Appendix C Workspace and Navigation Catalog,171,"Forecasting Forecast design, comparison, monitoring, calibration, scoring Forecasts, models, assumptions, outcomes Forecaster Retain prior forecast and abstention state",,ux,partial,passed:browser,branch-only,phase4,P4,apps/web/app/prediction/forecasts/page.tsx; apps/web/app/prediction/calibration/page.tsx; e2e/phase4-prediction.demo.spec.ts,Abstention state not surfaced as a product; no forecast design of methods,Continuity behaviour per catalog; web pages under apps/web/app | release_status merged → branch-only from the evidence at 2e83945,v08.txt:page 171:L11437-L11509,branch+test
WS-12,V8,Appendix C Workspace and Navigation Catalog,171,"Scenario Intelligence Scenario sets, drivers, branches, implications, options Scenarios, assumptions, indicators, options Scenario lead Preserve plurality and inconsistent drafts",,ux,partial,unverified,branch-only,phase4,P4,apps/web/app/prediction/scenarios/page.tsx,Branch trees only; no drivers/implications/options,Continuity behaviour per catalog; web pages under apps/web/app | release_status merged → branch-only from the evidence at 2e83945 | passed:browser lacked a resolved test/CI pointer → unverified,v08.txt:page 171:L11442-L11509,branch
WS-13,V8,Appendix C Workspace and Navigation Catalog,171,"Simulation Center Design, execution, checkpoints, comparison, sensitivity Simulations, twin snapshots, runs, outputs Simulation specialist Preserve checkpoints as non-decision-active",,ux,partial,passed:browser,branch-only,phase5,P5,apps/web/app/twins/simulations/page.tsx; e2e/phase4-prediction.demo.spec.ts: SIMULATIONS,No checkpoints or sensitivity,Continuity behaviour per catalog; web pages under apps/web/app | release_status merged → branch-only from the evidence at 2e83945,v08.txt:page 171:L11447-L11509,branch+test
WS-14,V8,Appendix C Workspace and Navigation Catalog,171,"Digital Twin Portfolio Twin scope, observed state, branches, validity, time travel Twins, snapshots, branches, models Twin owner Mark invalid or unsynchronized state",,ux,partial,passed:browser,branch-only,phase5,P5,apps/web/app/twins/page.tsx; e2e/phase4-prediction.demo.spec.ts: TWINS,No time travel UI beyond as-of API; one twin kind,Continuity behaviour per catalog; web pages under apps/web/app | release_status merged → branch-only from the evidence at 2e83945,v08.txt:page 171:L11452-L11509,branch+test
WS-15,V8,Appendix C Workspace and Navigation Catalog,171,"Decision Intelligence Decision packages, recommendations, alternatives, approval Cases, options, recommendations, decisions Decision authority Block decision-ready state when incomplete",,ux,partial,passed:browser,branch-only,phase6,P6,apps/web/app/decisions/page.tsx; e2e/phase6-decisions.demo.spec.ts: DECISIONS,Decision-ready blocked when incomplete (propose refused); no recommendation review or approval UI actions beyond display,Continuity behaviour per catalog; web pages under apps/web/app,v08.txt:page 171:L11457-L11509,branch+test
WS-16,V8,Appendix C Workspace and Navigation Catalog,171,"Strategy and Planning Objectives, capabilities, initiatives, resources, outcomes Strategy Graph, plans, initiatives, measures Strategy lead Preserve baseline and unauthorized changes",,ux,partial,unverified,merged,phase3,P6,apps/web/app/graph/strategy/page.tsx; apps/web/app/graph/impact/page.tsx,"No plans, initiatives or measures",Continuity behaviour per catalog; web pages under apps/web/app | passed:browser lacked a resolved test/CI pointer → unverified,,main
WS-17,V8,Appendix C Workspace and Navigation Catalog,171,"Agent Operations Agent catalog, runs, plans, tools, budgets, escalation, override Agents, packages, runs, tasks, traces Agent governor Pause unsafe runs and preserve full trace",,ux,missing,unverified,none,phase7,P7-A,apps/api/src/executive/executive.controller.ts (/agents/decision/* API only),"No agent operations page: catalog, runs, plans, traces, override",Continuity behaviour per catalog; web pages under apps/web/app,v08.txt:page 171:L11473-L11509,branch
WS-18,V8,Appendix C Workspace and Navigation Catalog,171,"Trust and Governance Provenance, model, agent, data, policy, audit, exceptions Artifacts, policies, evaluations, audit cases Governance authority Constrain use when evidence is indeterminate",,ux,partial,unverified,merged,phase2,P7-B,apps/web/app/intelligence/methods/page.tsx; apps/web/app/intelligence/gateway/page.tsx; apps/web/app/admin/audit/page.tsx,"No policy, agent, data, exception or evaluation governance views",Continuity behaviour per catalog; web pages under apps/web/app | passed:browser lacked a resolved test/CI pointer → unverified,,main
WS-19,V8,Appendix C Workspace and Navigation Catalog,171,"Platform and Customer Administration Identity, tenants, domains, integrations, service, recovery Users, roles, policies, connectors, health Customer administrator Fail closed on ambiguous tenant or authority",,ux,partial,passed:browser,merged,phase0,P7-D,apps/web/app/admin/**; e2e/phase0.spec.ts: 1.–2.,"Users/tenants only; no roles, policies, connectors, health or recovery administration",Continuity behaviour per catalog; web pages under apps/web/app,,main+test
WS-20,V8,Appendix C Workspace and Navigation Catalog,171,"Product Delivery and Acceptance Packaging, onboarding, migration, adoption, support, readiness Offers, plans, releases, tests, evidence Product authority Withhold acceptance and preserve prior safe operation Navigation contract NAVIGATION ELEMENT BINDING BEHAVIOR Global operating context Shows and controls tenant, domain, role, objective, geography, horizon, scenario, classification, and deployme…",,ux,missing,unverified,none,omission,P7-F,,No product delivery and acceptance workspace,Continuity behaviour per catalog; web pages under apps/web/app,,
JRN-01,V8,Appendix D Canonical User Journey Catalog,173,Establish customer operating context Sponsor intent -> tenant and domain -> authority -> policy -> deployment -> acceptance Customer sponsor Signed context and responsibility baseline,,identity-policy,missing,unverified,none,omission,P7-F,apps/api/src/tenancy/tenancy.controller.ts (tenant/domain creation only),No sponsor intent -> authority -> policy -> deployment -> acceptance journey; tenant creation is an admin API call,Primary chapter 3,,main
JRN-02,V8,Appendix D Canonical User Journey Catalog,173,Register and activate a source Discover -> rights -> contract -> validate -> approve -> collect -> monitor Collection manager Active source with revocation and coverage proof,,observation,partial,passed:browser,merged,phase1,P1,e2e/phase1-observation.spec.ts: 1.–6.; apps/api/test/int/phase1-acceptance.test.ts: A1,"Discover stage absent; revocation and coverage proof exist (rights transition, coverage measurements)",Primary chapter 9,,main+test
JRN-03,V8,Appendix D Canonical User Journey Catalog,173,Investigate a strategic question Intent -> search -> evidence -> entities -> claims -> analysis -> peer review Analyst Reproducible assessment with dissent,,observation,partial,passed:harness,merged,phase3,P3,apps/api/test/int/phase3-acceptance.test.ts: C4; apps/api/test/int/phase2-acceptance.test.ts,No analysis/peer-review/dissent stages; search -> evidence -> entities -> claims exist as separate pages,Primary chapter 11,,main+test
JRN-04,V8,Appendix D Canonical User Journey Catalog,173,Curate an entity resolution Candidate -> compare evidence -> propose -> review -> commit -> propagate -> verify Data steward Reversible canonical revision,,memory-graph,partial,passed:harness,merged,phase3,P3,apps/api/test/int/phase3-acceptance.test.ts: splits a merged entity; a known-at query BEFORE the split; apps/api/src/graph/graph.controller.ts (/resolutions/:id/decide),"Propagate/verify stages after commit are the operator walk, not automatic",Primary chapter 18,v08.txt:page 173:L11551-L11658,main+test
JRN-05,V8,Appendix D Canonical User Journey Catalog,173,Correct decision-active intelligence Report -> authenticate authority -> assess impact -> correct -> rebuild -> acknowledge -> close Source or data authority Non-destructive correction closure,,data-platform,partial,passed:harness,branch-only,phase1,P3,apps/api/test/int/phase1-acceptance.test.ts: A8; apps/api/test/int/phase5-propagation.test.ts; e2e/phase1-observation.spec.ts: 9.–10.,Acknowledge and close stages missing; rebuild is operator-initiated,Primary chapter 24 | release_status merged → branch-only from the evidence at 2e83945,,branch+main+test
JRN-06,V8,Appendix D Canonical User Journey Catalog,173,Detect and assess a weak signal Observe -> nominate -> test -> contextualize -> review -> disposition -> learn Domain analyst Evidence-backed signal disposition,,prediction,missing,unverified,none,omission,P4,,No weak-signal journey,Primary chapter 25,,
JRN-07,V8,Appendix D Canonical User Journey Catalog,173,Issue and manage an early warning Trigger -> validate -> classify -> approve policy path -> deliver -> acknowledge -> act -> close Warning owner Timely owned warning with receipts,,prediction,partial,passed:harness,branch-only,phase4,P4,apps/api/test/int/phase4-acceptance.test.ts: D5/D6; D6 EXPIRED; e2e/phase4-prediction.demo.spec.ts: ACTION cases,"Classify, policy-path approval, delivery receipts and act/close stages missing",Primary chapter 26 | release_status merged → branch-only from the evidence at 2e83945,,branch+test
JRN-08,V8,Appendix D Canonical User Journey Catalog,173,Assess a strategic risk Identify -> evidence -> model -> challenge -> appetite -> mitigate -> monitor -> outcome Risk owner Accepted risk and residual exposure,,prediction,missing,unverified,none,omission,P4,,No risk journey,Primary chapter 27,v08.txt:page 173:L11572-L11658,
JRN-09,V8,Appendix D Canonical User Journey Catalog,173,Sponsor a strategic opportunity Discover -> evidence -> option -> value range -> challenge -> sponsor -> decide -> learn Opportunity sponsor Governed option and outcome linkage,,prediction,missing,unverified,none,omission,P4,,No opportunity journey,Primary chapter 28,,
JRN-10,V8,Appendix D Canonical User Journey Catalog,173,Maintain competitor intelligence Resolve -> collect -> compare -> assess -> review -> alert -> update -> replay Competitor analyst Temporal evidence-backed profile,,prediction,missing,unverified,none,omission,P4,,No competitor journey,Primary chapter 29,,
JRN-11,V8,Appendix D Canonical User Journey Catalog,173,Assess supply-chain disruption Detect -> map dependencies -> forecast -> scenario -> alternatives -> decide -> monitor Supply-chain leader Feasible response with coverage limits,,prediction,partial,passed:harness,branch-only,phase5,P4,apps/api/test/int/phase5-simulations.test.ts; apps/api/test/int/phase6-decisions.test.ts (options on runs),Detect and map-dependencies stages absent; forecast -> scenario -> simulation -> decision exist on the demo twin only,Primary chapter 30 | release_status merged → branch-only from the evidence at 2e83945,,branch+test
JRN-12,V8,Appendix D Canonical User Journey Catalog,173,Produce a canonical forecast Define target -> cutoff -> method -> train or estimate -> calibrate -> review -> publish -> score Forecaster Reproducible calibrated forecast,,prediction,partial,passed:harness,branch-only,phase4,P4,apps/api/test/int/phase4-acceptance.test.ts: D1–D4,Review stage before publish absent,Primary chapter 32 | release_status merged → branch-only from the evidence at 2e83945,,branch+test
JRN-13,V8,Appendix D Canonical User Journey Catalog,173,Construct a scenario set Frame -> drivers -> uncertainties -> branches -> implications -> challenge -> approve -> monitor Scenario sponsor Plural decision-relevant futures,,prediction,partial,passed:harness,branch-only,phase4,P4,apps/api/test/int/phase4-acceptance.test.ts: D5/D6; apps/api/src/prediction/scenarios/scenarios.service.ts,Frame/drivers/uncertainties/implications/challenge/approve stages absent; branches and indicators only,Primary chapter 33 | release_status merged → branch-only from the evidence at 2e83945,v08.txt:page 173:L11601-L11658,branch+test
JRN-14,V8,Appendix D Canonical User Journey Catalog,173,Run a strategic simulation Select state -> validate model -> configure -> approve budget -> execute -> compare -> review Simulation specialist Reproducible run with validity limits,,twin-simulation,partial,passed:harness,branch-only,phase5,P5,apps/api/test/int/phase5-simulations.test.ts: a CONTROL run completes; a COLD process re-executes,Approve-budget and review stages absent,Primary chapter 35 | release_status merged → branch-only from the evidence at 2e83945,v08.txt:page 173:L11604-L11658,branch+test
JRN-15,V8,Appendix D Canonical User Journey Catalog,173,Update a Digital Twin Observe -> reconcile -> validate -> snapshot -> branch -> test -> publish -> monitor Twin owner Time-versioned validated twin state,,twin-simulation,partial,passed:harness,branch-only,phase5,P5,apps/api/test/int/phase5-twins.test.ts; apps/api/test/int/phase5-propagation.test.ts,Publish/monitor stages absent; reconcile is operator-initiated,Primary chapter 36 | release_status merged → branch-only from the evidence at 2e83945,v08.txt:page 173:L11610-L11658,branch+test
JRN-16,V8,Appendix D Canonical User Journey Catalog,173,Prepare a decision package Question -> objectives -> options -> evidence -> foresight -> risk -> recommendation -> review Decision analyst Complete explainable package,,decision,partial,passed:harness,branch-only,phase6,P6,apps/api/test/int/phase6-decisions.test.ts; e2e/phase6-decisions.demo.spec.ts: DECISIONS,Risk stage absent (no risk objects); recommendation is options + agent option cards,Primary chapter 38,v08.txt:page 173:L11613-L11658,branch+test
JRN-17,V8,Appendix D Canonical User Journey Catalog,173,Make and record a decision Verify authority -> inspect digest -> deliberate -> decide -> rationale -> sign -> commit -> distribute Decision authority Non-repudiable human decision,,decision,partial,passed:harness,branch-only,phase6,P6,apps/api/test/int/phase6-approvals.test.ts: a named approver approves; the ROUTE pins C3 ... exactly one,"Distribute stage absent; sign is the audit-chained approval record, not a signature",Primary chapter 39,v08.txt:page 173:L11616-L11658,branch+test
JRN-18,V8,Appendix D Canonical User Journey Catalog,173,Replay and learn from a decision Reconstruct -> compare expectation and outcome -> assess attribution -> lesson -> change proposal -> approve Governance authority Governed learning without rewritten history,,decision,partial,passed:harness,branch-only,phase6,P7-B,apps/api/test/int/phase6-replay.test.ts; apps/api/test/int/phase6-monitoring.test.ts: closure records the lessons,"Attribution, lesson object, change proposal and approval stages absent",Primary chapter 40,,branch+test
JRN-19,V8,Appendix D Canonical User Journey Catalog,173,Run the executive cadence Review priorities -> intelligence -> warnings -> decisions -> commitments -> outcomes -> reset Executive operator Closed-loop operating record,,executive-os,partial,passed:harness,branch-only,phase6,P6,apps/api/test/int/phase6-briefings.test.ts: review overdue ... a member's review clears it; apps/api/test/int/phase6-monitoring.test.ts,Priorities and reset stages absent; cadence is per decision room,Primary chapter 41,v08.txt:page 173:L11628-L11658,branch+test
JRN-20,V8,Appendix D Canonical User Journey Catalog,173,Publish a strategic briefing Assemble -> cite -> classify -> review -> approve digest -> deliver -> receipt -> correct Briefing owner Accessible controlled publication,,executive-os,partial,passed:harness,branch-only,phase6,P6,apps/api/test/int/phase6-briefings.test.ts; e2e/phase6-decisions.demo.spec.ts: BRIEFINGS,"Classify, approve digest, deliver, receipt and correct stages absent",Primary chapter 42,v08.txt:page 173:L11631-L11658,branch+test
JRN-21,V8,Appendix D Canonical User Journey Catalog,173,Delegate work to agents Define goal -> authority -> plan -> tools -> execute -> supervise -> review -> accept or reject Human requester Bounded traceable agent outcome,,agents,partial,passed:harness,branch-only,phase6,P7-A,apps/api/test/int/phase6-agents.test.ts: drafts option cards; a budget of three reads ... escalates,Plan and tools stages absent; accept/reject is the owner proposing the agent's draft,Primary chapter 49,v08.txt:page 173:L11634-L11658,branch+test
JRN-22,V8,Appendix D Canonical User Journey Catalog,173,Respond to a product incident Detect -> scope -> command -> contain -> communicate -> recover -> reconcile -> learn Incident commander Verified service and state restoration,,infrastructure,partial,passed:harness,merged,phase0,P7-D,"apps/api/test/int/gate22-degraded-recovery.test.ts; apps/api/test/int/audit-chain.test.ts: detects tampering, freezes","No incident command, communicate or learn stages; recover/reconcile exist for the degraded journal only",Primary chapter 60,,main+test
JRN-23,V8,Appendix D Canonical User Journey Catalog,173,Onboard and migrate a customer Discover -> configure -> map -> rehearse -> reconcile -> train -> cut over -> accept Implementation lead Signed readiness and rollback proof,,commercial,missing,unverified,none,omission,P7-F,scripts/demo.sh (demo seeding only),No onboarding/migration journey,Primary chapter 67,,main
JRN-24,V8,Appendix D Canonical User Journey Catalog,173,"Release and accept a capability Trace -> build -> test -> assure -> deploy -> exercise -> customer verify -> attest Product authority Scope-specific acceptance evidence E Product Requirement Master Index The master index resolves all 432 normative PR identities by stable chapter range. The chapter text is the controlling requirement statement; this index provides ownership, outcome, invariant, an…",,governance-docs,partial,passed:ci,merged,phase0,R0,.github/workflows/ci.yml; .github/workflows/c19-lifecycle.yml; scripts/gate/package-c17-evidence.mjs,Customer-verify and attest stages absent; FINAL C16/C17 not run (C15 block),Primary chapter 71,,main+test
OBJ-01,V8,Appendix G Work Object Action Catalog,186,"Evidence item View original Any evidence consumer Never mutates source bytes Source, digest, rights, custody, time",,intelligence,implemented,passed:harness,merged,phase1,done,apps/api/test/int/phase1-acceptance.test.ts: A2 — chain of custody and byte-identical retrieval; a retrieval writes its custody entry,,Chapter 17,v08.txt:page 186:L14272-L14341,main+test
OBJ-02,V8,Appendix G Work Object Action Catalog,186,"Evidence item Annotate Analyst or reviewer Creates a linked versioned annotation Actor, purpose, target segment, time",,intelligence,missing,unverified,none,omission,P2,,No evidence annotation,Chapter 17,v08.txt:page 186:L14274-L14341,
OBJ-03,V8,Appendix G Work Object Action Catalog,186,"Evidence item Correct or withdraw Source authority Non-destructive governed case Authority, reason, target, impact",,data-platform,implemented,passed:harness,merged,phase1,done,"apps/api/test/int/phase1-acceptance.test.ts: A8 — correction, withdrawal, supersession; apps/api/src/observation/corrections/corrections.service.ts",,Chapter 24,v08.txt:page 186:L14278-L14341,main+test
OBJ-04,V8,Appendix G Work Object Action Catalog,186,"Intelligence object Inspect Authorized consumer Shows canonical header and status Identity, version, time, truth, policy",,intelligence,partial,unverified,merged,phase0,P2,apps/web/app/observation/evidence/[evdId]/page.tsx; apps/web/app/admin/objects/page.tsx,Header shown per module page; no generic inspector for every object type,Chapter 17 | passed:browser lacked a resolved test/CI pointer → unverified,v08.txt:page 186:L14279-L14341,main
OBJ-05,V8,Appendix G Work Object Action Catalog,186,"Intelligence object Propose assessment Analyst or agent Creates separate derived object Evidence, method, uncertainty, owner",,intelligence,partial,passed:harness,merged,phase2,P2,apps/api/test/int/phase2-acceptance.test.ts: the stored claim carries the whole pin,Claims are derived objects with method/uncertainty; no 'assessment' object type,Chapter 21,v08.txt:page 186:L14282-L14341,main+test
OBJ-06,V8,Appendix G Work Object Action Catalog,186,"Entity Propose merge Steward or bounded agent No canonical effect before review Candidates, evidence, score, scope",,memory-graph,implemented,passed:harness,merged,phase3,done,apps/api/src/graph/graph.controller.ts (/entities/resolve -> /resolutions queue); apps/api/test/int/phase3-acceptance.test.ts,,Chapter 18,v08.txt:page 186:L14285-L14341,main+test
OBJ-07,V8,Appendix G Work Object Action Catalog,186,"Entity Commit merge Eligible steward Versioned reversible canonical revision Approval, mapping, impact, audit",,memory-graph,implemented,passed:harness,merged,phase3,done,apps/api/test/int/phase3-acceptance.test.ts: a known-at query BEFORE the split still reproduces the merged view (reversible revision),,Chapter 18,v08.txt:page 186:L14287-L14341,main+test
OBJ-08,V8,Appendix G Work Object Action Catalog,186,"Entity Split Eligible steward Preserves prior identity history Authority, reason, descendants, impact",,memory-graph,implemented,passed:harness,merged,phase3,done,apps/api/test/int/phase3-acceptance.test.ts: splits a merged entity without deleting anything; the new entity names the entity it was split from,,Chapter 18,v08.txt:page 186:L14288-L14341,main+test
OBJ-09,V8,Appendix G Work Object Action Catalog,186,"Relationship Propose Analyst or agent Remains a proposal until admitted Endpoints, type, time, evidence",,memory-graph,partial,unverified,merged,phase3,P3,"apps/api/src/graph/edges/edges.service.ts (/edges/build with claim/evidence, valid_from/to)",Edges are asserted directly; no proposal state before admission,Chapter 18 | passed:harness lacked a resolved test/CI pointer → unverified,v08.txt:page 186:L14290-L14341,main
OBJ-10,V8,Appendix G Work Object Action Catalog,186,"Relationship Adjudicate Steward or domain authority Commits, rejects, or qualifies proposal Rationale, evidence, revision",,memory-graph,missing,unverified,none,omission,P3,,No relationship adjudication step,Chapter 18,v08.txt:page 186:L14291-L14341,
OBJ-11,V8,Appendix G Work Object Action Catalog,186,"Claim Assert Authorized analyst or source adapter Explicit asserted truth state Proponent, evidence, scope, time",,intelligence,implemented,passed:harness,merged,phase2,done,apps/api/test/int/phase2-acceptance.test.ts: the schema REFUSES a claim whose lineage is incomplete; truth_state on objects,,Chapter 21,v08.txt:page 186:L14296-L14341,main+test
OBJ-12,V8,Appendix G Work Object Action Catalog,186,"Claim Assess Analyst, method, or agent Creates inference or assessment Method, confidence, uncertainty, dissent",,intelligence,partial,unverified,merged,phase2,P2,"apps/api/src/intelligence/extraction/extraction.service.ts (method, confidence, abstention)",No dissent on assessments; no assessment object,Chapter 21 | passed:harness lacked a resolved test/CI pointer → unverified,v08.txt:page 186:L14298-L14341,main
OBJ-13,V8,Appendix G Work Object Action Catalog,186,"Claim Contest Authorized reviewer Preserves competing position Counter-evidence, rationale, actor",,intelligence,missing,unverified,none,omission,P2,,No claim contest action,Chapter 21,v08.txt:page 186:L14300-L14341,
OBJ-14,V8,Appendix G Work Object Action Catalog,186,"Memory item Record Authorized knowledge owner Creates permission-aware version Source, audience, validity, retention",,memory-graph,missing,unverified,none,omission,P3,,No memory item,Chapter 20,v08.txt:page 186:L14302-L14341,
OBJ-15,V8,Appendix G Work Object Action Catalog,186,"Memory item Retrieve Purpose-authorized user or agent No mutation; access is audited Purpose, version, policy decision",,memory-graph,missing,unverified,none,omission,P3,,No memory retrieval,Chapter 20,v08.txt:page 186:L14306-L14341,
OBJ-16,V8,Appendix G Work Object Action Catalog,186,"Memory item Supersede Record authority Prior version remains replayable Reason, replacement, effective time",,memory-graph,missing,unverified,none,omission,P3,,No memory supersession,Chapter 20,v08.txt:page 186:L14307-L14341,
OBJ-17,V8,Appendix G Work Object Action Catalog,186,"Signal Nominate Detector, analyst, or agent Tentative until analyst disposition Baseline, deviation, sources, novelty",,prediction,missing,unverified,none,omission,P4,,No signal nomination,Chapter 25,v08.txt:page 186:L14309-L14341,
OBJ-18,V8,Appendix G Work Object Action Catalog,186,"Signal Disposition Eligible analyst Confirms, monitors, dismisses, or escalates Evidence, uncertainty, rationale",,prediction,missing,unverified,none,omission,P4,,No signal disposition,Chapter 25,v08.txt:page 186:L14312-L14341,
OBJ-19,V8,Appendix G Work Object Action Catalog,186,"Warning Issue Policy engine plus authorized owner Starts owned escalation lifecycle Trigger, severity, evidence, recipients",,prediction,partial,passed:harness,branch-only,phase4,P4,apps/api/test/int/phase4-acceptance.test.ts: D5/D6 ... raises a warning to a named owner,Issued by the indicator engine with an owner; no severity or recipients list,Chapter 26 | release_status merged → branch-only from the evidence at 2e83945,v08.txt:page 186:L14314-L14341,branch+test
OBJ-20,V8,Appendix G Work Object Action Catalog,186,"Warning Acknowledge Named recipient Records receipt, not agreement Actor, time, intended response",,prediction,implemented,passed:harness,branch-only,phase4,done,apps/api/src/prediction/prediction.controller.ts (/warnings/:warningId/acknowledge); e2e/phase4-prediction.demo.spec.ts: ACTION: a replayed warning is acknowledged,,Chapter 26 | release_status merged → branch-only from the evidence at 2e83945,v08.txt:page 186:L14316-L14341,branch+test
OBJ-21,V8,Appendix G Work Object Action Catalog,186,"Warning Suppress Authorized owner Time-bound reasoned suppression Scope, reason, expiry, approval",,prediction,missing,unverified,none,omission,P4,,No warning suppression,Chapter 26,v08.txt:page 186:L14318-L14341,
OBJ-22,V8,Appendix G Work Object Action Catalog,186,"Risk Accept assessment Risk owner Accepts current exposure model Appetite, uncertainty, controls, review",,prediction,missing,unverified,none,omission,P4,,No risk object,Chapter 27,v08.txt:page 186:L14320-L14341,
OBJ-23,V8,Appendix G Work Object Action Catalog,186,"Opportunity Sponsor Eligible sponsor Creates owned evaluation or initiative Objective, option, budget, conditions",,prediction,missing,unverified,none,omission,P4,,No opportunity object,Chapter 28,v08.txt:page 186:L14323-L14341,
OBJ-24,V8,Appendix G Work Object Action Catalog,186,"Forecast Publish Forecaster and reviewer Freezes cutoff, method, distribution Inputs, model, assumptions, horizon",,prediction,partial,passed:harness,branch-only,phase4,P4,"apps/api/test/int/phase4-acceptance.test.ts: D1 (cutoff, method, distribution frozen)",No reviewer step; forecaster issues alone,Chapter 32 | release_status merged → branch-only from the evidence at 2e83945,v08.txt:page 186:L14325-L14341,branch+test
OBJ-25,V8,Appendix G Work Object Action Catalog,186,"Forecast Supersede Forecast owner Prior forecast remains scoreable Reason, new version, effective time",,prediction,implemented,passed:harness,branch-only,phase4,done,apps/api/migrations/0029 (forecasts_current.superseded_by); apps/api/test/int/phase4-acceptance.test.ts: D4 · an outcome is scored,,Chapter 32 | release_status merged → branch-only from the evidence at 2e83945,v08.txt:page 186:L14328-L14341,branch+test
OBJ-26,V8,Appendix G Work Object Action Catalog,186,"Scenario Branch Scenario author Creates explicit alternative future Parent, divergence, assumptions, owner",,prediction,partial,unverified,branch-only,phase4,P4,apps/api/migrations/0029 (branches_current); apps/api/src/prediction/scenarios/scenarios.service.ts,Branches carry parent and indicator; no divergence narrative or per-branch assumptions,Chapter 33 | release_status merged → branch-only from the evidence at 2e83945 | passed:harness lacked a resolved test/CI pointer → unverified,v08.txt:page 186:L14329-L14341,branch
OBJ-27,V8,Appendix G Work Object Action Catalog,186,"Scenario package Install Customer package authority No data or tool use before approval Signature, rights, compatibility, scope",,marketplace,missing,unverified,none,omission,P7-C,,No scenario package install,Chapter 34,v08.txt:page 186:L14331-L14341,
OBJ-28,V8,Appendix G Work Object Action Catalog,186,"Simulation Execute Authorized operator Uses exact immutable run manifest Model, inputs, seed, constraints, budget ID WORK OBJECT ACTION ELIGIBLE ACTOR PRODUCT EFFECT REQUIRED EVIDENCE",,twin-simulation,implemented,passed:harness,branch-only,phase5,done,apps/api/test/int/phase5-simulations.test.ts: a CONTROL run completes ... digests recorded; a COLD process re-executes the stored contract,,Chapter 35 | release_status merged → branch-only from the evidence at 2e83945,v08.txt:page 186:L14338-L14341,branch+test
OBJ-29,V8,Appendix G Work Object Action Catalog,187,"Simulation Promote result Simulation reviewer Marks output fit for stated use Validation, sensitivity, limitations",,twin-simulation,missing,unverified,none,omission,P5,,No simulation result promotion by a reviewer,Chapter 35,v08.txt:page 187:L14347-L14389,
