id,volume,chapter,page,clause,family_seed,capability_area,impl_status,verif_status,release_status,phase_origin,package,evidence,remaining_work,notes,source_ref,evidence_scope
INF-ST-04,V6,App A Infrastructure Component Catalog,164,"Storage and State Knowledge graph store Canonical state Graph cell Persist temporal graph, ontology, identity, evidence, and correction state.",V06-F006,data-platform,partial,passed:harness,merged,phase3,P3,test/int/phase3-acceptance.test.ts,"Postgres tables; no ontology, graph revision log or graph cell","UNRESOLVED pointer(s) at 2e83945: migrations/0024–0027 (graph entities, temporal edges, strategy, supersession)",v06.txt:page 164:L9999,main+test
INF-ST-05,V6,App A Infrastructure Component Catalog,164,Storage and State Graph projection and index store Derived state Graph cell Serve rebuildable traversal and analytical projections.,V06-F006,data-platform,missing,unverified,none,omission,P7-D,,No such storage component exists,,,
INF-ST-06,V6,App A Infrastructure Component Catalog,164,"Storage and State Search index platform Derived state Search cell Serve lexical, structured, temporal, and geospatial indexes.",V06-F006,data-platform,missing,unverified,none,omission,P7-D,,No such storage component exists,,v06.txt:page 164:L10010,
INF-ST-07,V6,App A Infrastructure Component Catalog,164,Storage and State Vector index platform Derived state Search cell Serve versioned embedding and multimodal retrieval projections.,V06-F006,data-platform,missing,unverified,none,omission,P7-D,,No such storage component exists,,v06.txt:page 164:L10015,
INF-ST-08,V6,App A Infrastructure Component Catalog,164,"Storage and State Digital twin state store Canonical state Twin cell Persist definitions, snapshots, branches, and intervention state.",V06-F006,data-platform,partial,passed:harness,branch-only,phase5,P5,migrations/0032_twin_registry.sql; 0034–0037; test/int/phase5-twins.test.ts,Definitions and versions persist; no snapshot/branch/intervention state store beyond simulation runs,release_status merged → branch-only from the evidence at 2e83945,v06.txt:page 164:L10020,branch+test
INF-ST-09,V6,App A Infrastructure Component Catalog,164,"Storage and State Simulation result store Product state Simulation cell Persist run inputs, checkpoints, outputs, and comparisons.",V06-F006,data-platform,implemented,passed:harness,branch-only,phase5,P5,"migrations/0033_simulation_runs.sql (inputs, snapshot, outputs, comparisons); test/int/phase5-simulations.test.ts",No solver checkpoints,release_status merged → branch-only from the evidence at 2e83945,v06.txt:page 164:L10025,branch+test
INF-ST-10,V6,App A Infrastructure Component Catalog,164,Storage and State Event streaming platform Durable log Messaging cell Deliver ordered partitioned events with replay.,V06-F006,data-platform,partial,passed:harness,merged,phase0,P7-D,"apps/api/src/objects/outbox.publisher.ts (at-least-once, idempotent job ids, compare-and-set ack); migrations/0015_outbox_hardening.sql; test/int/gate22-outbox-hardening.test.ts",Outbox to BullMQ is not an ordered partitioned event log with replay,,v06.txt:page 164:L10030,main+test
INF-ST-11,V6,App A Infrastructure Component Catalog,164,"Storage and State Durable queue platform Durable work state Messaging cell Deliver work, retry, delay, and dead-letter state.",V06-F006,data-platform,partial,passed:harness,branch-only,phase0,P7-D,"apps/api/src/observation/scheduling/scheduler.service.ts (BullMQ job schedulers, scope-prefixed queues, payload carries no authority, attempts 3 exponential backoff); migrations/0038_scheduled_collection.sql; migrations/0040_scheduled_attempt_faults.sql; test/int/phase6-scheduled-collection.test.ts; test/int/phase6-scheduled-corrections.test.ts; apps/api/src/objects/outbox.publisher.ts (at-least-once, idempotent job ids, compare-and-set ack); migrations/0015_outbox_hardening.sql; test/int/gate22-outbox-hardening.test.ts","BullMQ on a single Redis: retry and delay exist; no dead-letter queue, no replication",release_status merged → branch-only from the evidence at 2e83945,v06.txt:page 164:L10034,branch+main+test
INF-ST-12,V6,App A Infrastructure Component Catalog,164,Storage and State Distributed cache platform Derived temporary state Cell Accelerate reads under explicit source revision and invalidation.,V06-F006,data-platform,missing,unverified,none,omission,P7-D,,No such storage component exists,,,
INF-ST-13,V6,App A Infrastructure Component Catalog,164,"Storage and State Checkpoint store Recoverable execution state Workflow cell Persist agent, workflow, stream, and simulation recovery points.",V06-F006,data-platform,missing,unverified,none,phase7,P7-A,,"No checkpoint store for agents, workflows, streams or simulations",,v06.txt:page 164:L10048,
INF-ST-14,V6,App A Infrastructure Component Catalog,164,Storage and State Backup and recovery vault Recovery state Recovery domain Retain immutable encrypted recovery sets and restore evidence.,V06-F006,data-platform,missing,unverified,none,omission,P7-D,FULL_PRODUCT_DELIVERY_REGISTER.md §7 (durable deployment recovery: partial; .eye-local loss of 2026-09-09),No backup and recovery vault,UNRESOLVED pointer(s) at 2e83945: no backup/restore procedure for the local vault and degraded journal,,branch
INF-PF-01,V6,App A Infrastructure Component Catalog,164,"Platform Runtime Container orchestration control Control Cluster Reconcile workloads, placement, identity, health, and disruption.",V06-F008,infrastructure,missing,unverified,none,omission,P7-D,,No such platform component exists,,,
INF-PF-02,V6,App A Infrastructure Component Catalog,164,"Platform Runtime Runtime admission service Control Cluster / cell Verify identity, artifact, policy, resource, and placement before execution.",V06-F008,infrastructure,partial,passed:ci,merged,phase0,P7-D,"docker-compose.yml (digest-pinned postgres/redis, loopback only, required env, local-dev profile per EXC-P0-004); ci.yml pinned-digest consistency",Artifact pin verified for backing images only; no identity/policy/resource/placement admission before execution,,,main+test
INF-PF-03,V6,App A Infrastructure Component Catalog,164,"Platform Runtime Internal developer platform Control Management plane Provide governed service, state, delivery, and operations patterns.",V06-F008,infrastructure,partial,unverified,merged,phase0,P7-D,pnpm workspace; .dependency-cruiser.cjs; packages/contracts; conformance.manifest.json,No governed service/state/delivery/operations patterns beyond module boundaries and contracts,passed:ci lacked a resolved test/CI pointer → unverified,,main
INF-PF-04,V6,App A Infrastructure Component Catalog,164,"Platform Runtime Service catalog Registry Management plane Own service, owner, contract, dependency, SLO, and support registration.",V06-F008,infrastructure,partial,unverified,merged,phase0,P7-D,"conformance.manifest.json (repository units -> component ids, controls, owners; Phase 0 framing)","Owner, component and controls registered; no contract, dependency, SLO or support registration",,v06.txt:page 164:L10084,main
INF-PF-05,V6,App A Infrastructure Component Catalog,164,"Platform Runtime Workflow engine Durable runtime Workflow cell Execute versioned workflows, timers, tasks, gates, and compensation.",V06-F008,infrastructure,partial,passed:harness,branch-only,phase6,P6,"migrations/0042 (approvals, quorum, expiry), 0045 (monitoring); scheduler job schedulers (timers); test/int/phase6-approvals.test.ts","No versioned workflow definitions, tasks, compensation engine",,v06.txt:page 164:L10091,branch+test
INF-PF-06,V6,App A Infrastructure Component Catalog,164,Platform Runtime Agent sandbox controller Control Agent cell Create and destroy capability-bounded agent execution environments.,V06-F008,infrastructure,missing,unverified,none,phase7,P7-A,"apps/api/src/executive/agents/agents.service.ts (budgets checked before work, stop conditions max_items/on_degraded, escalation principal); apps/api/src/executive/agents/agent-worker.service.ts (startup reconciliation); migrations/0046_executive_agents_and_runs.sql; test/int/phase6-agents.test.ts",No sandbox controller; agents run in-process,,v06.txt:page 164:L10096,branch+test
INF-PF-07,V6,App A Infrastructure Component Catalog,164,"Platform Runtime Tool capability bridge Control Agent cell Enforce typed tool calls, side-effect classes, receipts, and revocation.",V06-F008,infrastructure,partial,unverified,merged,phase6,P7-A,apps/api/src/shared/capabilities.ts (action-specific capabilities),"No typed tool calls, side-effect classes, receipts or grant revocation for agents",UNRESOLVED pointer(s) at 2e83945: agents budgets (agents.service.ts) | release_status branch-only → merged from the evidence at 2e83945 | passed:harness lacked a resolved test/CI pointer → unverified,v06.txt:page 164:L10101,main
INF-PF-08,V6,App A Infrastructure Component Catalog,164,"Platform Runtime Model gateway Runtime Inference cell Resolve approved model routes, policies, budgets, and provider adapters.",V06-F008,infrastructure,partial,passed:harness,merged,phase2,P2,"apps/api/src/intelligence/gateway/model-gateway.service.ts (modes replay | local-live Ollama/llama.cpp, pinned model digest/prompt version, no hosted provider); test/int/phase2-acceptance.test.ts","No route resolution, policies, budgets or provider adapters",,v06.txt:page 164:L10106,main+test
INF-PF-09,V6,App A Infrastructure Component Catalog,164,Platform Runtime Retrieval gateway Runtime Retrieval cell Mediate hybrid retrieval and context-manifest construction.,V06-F008,infrastructure,partial,unverified,merged,phase3,P3,apps/api/src/graph/search/search.service.ts,No hybrid retrieval or context-manifest construction,passed:harness lacked a resolved test/CI pointer → unverified,v06.txt:page 164:L10111,main
INF-PF-10,V6,App A Infrastructure Component Catalog,165,"Platform Runtime Pipeline orchestrator Durable runtime Processing cell Execute governed data, graph, model, index, and evaluation pipelines.",V06-F008,infrastructure,missing,unverified,none,omission,P7-D,,No such platform component exists,,v06.txt:page 165:L10123,
INF-PF-11,V6,App A Infrastructure Component Catalog,165,"Platform Runtime Experience delivery platform Runtime Experience cell Serve executive surfaces, briefings, approvals, and collaboration.",V06-F008,infrastructure,partial,passed:browser,branch-only,phase6,P6,apps/web (Next.js); apps/api/src/executive; e2e/phase6-decisions.demo.spec.ts,Single instance; no experience cell,,,branch+test
INF-PF-12,V6,App A Infrastructure Component Catalog,165,Platform Runtime Connector runtime Runtime Connector cell Execute isolated source and enterprise connectors.,V06-F008,infrastructure,partial,unverified,merged,phase1,P1,apps/api/src/observation/connectors (in-process rss/rest/upload with egress and content controls),Connectors are not isolated packages in a connector cell,passed:harness lacked a resolved test/CI pointer → unverified,v06.txt:page 165:L10135,main
INF-TR-01,V6,App A Infrastructure Component Catalog,165,Trust and Security Human identity federation Trust state Trust domain Federate and authenticate human principals and assurance context.,V06-F010,identity-policy,partial,passed:harness,merged,phase0,P7-D,"apps/api/src/identity/identity.service.ts (HS256 JWT with kid, 15-min access, refresh rotation, assurance password|break_glass|bootstrap_rotation); migrations/0002_identity_tenancy.sql; migrations/0017_identity_mutator_governance.sql; test/int/gate22-identity-mutators.test.ts",Local password authentication only; no federation or assurance context,,v06.txt:page 165:L10139,main+test
INF-TR-02,V6,App A Infrastructure Component Catalog,165,Trust and Security Workload identity issuer Trust state Trust domain Issue short-lived attested service and workload identities.,V06-F010,identity-policy,partial,unverified,merged,phase1,P7-D,apps/api/src/observation/agents/agents.service.ts (agent principal + code digest per registration),"Agent principals are durable registrations, not short-lived attested workload identities; no service identities",,v06.txt:page 165:L10144,main
INF-TR-03,V6,App A Infrastructure Component Catalog,165,"Trust and Security Privileged access manager Control Administrative domain Approve, broker, record, expire, and revoke privilege.",V06-F010,identity-policy,partial,unverified,merged,phase0,P7-D,apps/api/src/shared/db.ts (one pool per authority); migrations/0009_privilege_separation_and_bound_context.sql (eye_recovery never loaded by runtime); migrations/0020_governed_degraded_recovery.sql,"Break-glass role isolated; no approval, brokering, session recording, expiry or revocation of privilege",passed:harness lacked a resolved test/CI pointer → unverified,,main
INF-TR-04,V6,App A Infrastructure Component Catalog,165,"Trust and Security Policy decision service Control Policy cell Evaluate versioned authorization, purpose, data, locality, and effect policy.",V06-F010,identity-policy,partial,passed:harness,merged,phase0,P7-D,"apps/api/src/policy/pdp.service.ts (default deny, INDETERMINATE->deny, obligations, consequence class); test/int/gate22-authority-matrix.test.ts","Evaluates authorization, purpose and consequence; no data, locality or effect policy; bundle is code",,v06.txt:page 165:L10156,main+test
INF-TR-05,V6,App A Infrastructure Component Catalog,165,Trust and Security Policy enforcement sidecar Control Workload boundary Enforce decisions and obligations at workload boundaries.,V06-F010,identity-policy,partial,unverified,merged,phase0,P7-D,apps/api/src/pipeline/pipeline.service.ts (PEP executes obligations),In-process enforcement; no sidecar at workload boundaries,passed:harness lacked a resolved test/CI pointer → unverified,,main
INF-TR-06,V6,App A Infrastructure Component Catalog,165,"Trust and Security Key management service Trust state Key domain Generate, wrap, rotate, revoke, and audit cryptographic keys.",V06-F010,identity-policy,missing,unverified,none,omission,P7-D,,No such trust component exists,,v06.txt:page 165:L10170,
INF-TR-07,V6,App A Infrastructure Component Catalog,165,"Trust and Security Hardware security module Trust anchor Key domain Protect root keys, signing operations, and recovery ceremonies.",V06-F010,identity-policy,missing,unverified,none,omission,P7-D,,No such trust component exists,,,
INF-TR-08,V6,App A Infrastructure Component Catalog,165,Trust and Security Secret issuance service Trust state Trust domain Issue identity-bound short-lived secrets and certificates.,V06-F010,identity-policy,missing,unverified,none,omission,P7-D,"apps/api/src/config/config.ts (environment-only credentials, fail-closed startup, no committed defaults)",Static environment secrets; no identity-bound short-lived issuance,,v06.txt:page 165:L10182,main
INF-TR-09,V6,App A Infrastructure Component Catalog,165,"Trust and Security Artifact trust service Trust state Supply-chain domain Verify provenance, signatures, bills of materials, and revocation.",V06-F010,identity-policy,partial,passed:ci,merged,phase0,P7-D,".github/workflows/c19-anchor.yml (Sigstore signing + Rekor publication, id-token only in the publish job); scripts/gate/lib/c19-anchor.mjs (offline verification: pinned Fulcio chain, identity, Rekor inclusion proof); .github/workflows/c19-lifecycle.yml (ubuntu + macos-14); .github/workflows/ci.yml: supply-chain (C15 trivy 0.73.0 + gitleaks 8.30.1 pinned by digest, C16 lock closure, C17 CycloneDX SBOM + licence obligations, evidence ZIP); scripts/gate/supply-chain.mjs; scripts/gate/scanner-pins.json; docs/SCANNER_DISPOSITIONS.md",Verifies provenance/signatures/SBOM for CI evidence and dependencies; no runtime artifact admission or revocation,,v06.txt:page 165:L10187,main+test
INF-TR-10,V6,App A Infrastructure Component Catalog,165,Trust and Security Confidential execution attestor Trust state Compute domain Verify protected execution identity and measurement.,V06-F010,identity-policy,missing,unverified,none,omission,P7-D,,No such trust component exists,,,
INF-TR-11,V6,App A Infrastructure Component Catalog,165,"Trust and Security Security detection platform Security evidence Security domain Correlate threats, misuse, control failures, and response state.",V06-F010,identity-policy,partial,unverified,none,phase0,P7-D,,No threat/misuse correlation or response state,UNRESOLVED pointer(s) at 2e83945: audit.service.ts intake + tamper detection; gitleaks/trivy in CI | release_status merged → none from the evidence at 2e83945 | passed:harness lacked a resolved test/CI pointer → unverified,,
INF-TR-12,V6,App A Infrastructure Component Catalog,165,"Trust and Security Sovereignty policy controller Control Jurisdiction domain Enforce locality, administrator, provider, key, and transfer boundaries.",V06-F010,identity-policy,missing,unverified,none,omission,P7-D,,No such trust component exists,,,
INF-OP-01,V6,App A Infrastructure Component Catalog,165,"Reliability and Operations Telemetry collection fabric Telemetry Region / site Collect and route metrics, logs, traces, events, and profiles.",V06-F013,infrastructure,partial,unverified,none,phase0,P7-D,,"No metrics, traces, events routing or profiles",Master build prompt Phase 7: observability. | UNRESOLVED pointer(s) at 2e83945: pino logging with correlation ids (apps/api/src/shared/correlation.ts) | release_status merged → none from the evidence at 2e83945,,
INF-OP-02,V6,App A Infrastructure Component Catalog,165,Reliability and Operations Observability store Operational evidence Operations domain Retain correlated telemetry under tenant and content controls.,V06-F013,infrastructure,missing,unverified,none,omission,P7-D,,No such reliability/operations component exists,,v06.txt:page 165:L10223,
INF-OP-03,V6,App A Infrastructure Component Catalog,165,"Reliability and Operations Service-level management service Control Operations domain Compute indicators, objectives, budgets, burn, and action state.",V06-F013,infrastructure,missing,unverified,none,omission,P7-D,,No such reliability/operations component exists,,,
INF-OP-04,V6,App A Infrastructure Component Catalog,165,"Reliability and Operations Capacity planning service Planning state Operations domain Model demand, headroom, bottlenecks, and scale actions.",V06-F013,infrastructure,missing,unverified,none,omission,P7-D,,No such reliability/operations component exists,,v06.txt:page 165:L10241,
INF-OP-05,V6,App A Infrastructure Component Catalog,165,"Reliability and Operations Availability controller Control Service domain Coordinate health, fencing, routing, failover, and reconciliation.",V06-F013,infrastructure,missing,unverified,none,omission,P7-D,,No such reliability/operations component exists,,v06.txt:page 165:L10248,
INF-OP-06,V6,App A Infrastructure Component Catalog,165,"Reliability and Operations Backup controller Control Recovery domain Schedule, verify, retain, and expire recovery sets.",V06-F013,infrastructure,missing,unverified,none,omission,P7-D,,No such reliability/operations component exists,,v06.txt:page 165:L10253,
INF-OP-07,V6,App A Infrastructure Component Catalog,165,Reliability and Operations Restore orchestrator Durable runtime Recovery domain Restore state in dependency order and reconcile consumers.,V06-F013,infrastructure,missing,unverified,none,omission,P7-D,,No such reliability/operations component exists,,v06.txt:page 165:L10257,
INF-OP-08,V6,App A Infrastructure Component Catalog,165,Reliability and Operations Disaster recovery controller Control Recovery site Coordinate regional or site recovery and failback.,V06-F013,infrastructure,missing,unverified,none,omission,P7-D,,No such reliability/operations component exists,,,
INF-OP-09,V6,App A Infrastructure Component Catalog,165,"Reliability and Operations Incident command platform Case state Operations domain Manage command roles, timeline, actions, evidence, and communication.",V06-F013,infrastructure,partial,unverified,none,phase0,P7-D,,"No command roles, timeline, actions, communication",UNRESOLVED pointer(s) at 2e83945: audit availability/tamper incidents (migration 0020; audit.service.ts) | release_status merged → none from the evidence at 2e83945 | passed:harness lacked a resolved test/CI pointer → unverified,,
INF-OP-10,V6,App A Infrastructure Component Catalog,165,"Reliability and Operations Change orchestration service Durable runtime Management plane Execute approved changes, cohorts, observations, and rollback.",V06-F013,infrastructure,missing,unverified,none,omission,P7-D,,No such reliability/operations component exists,,,
INF-OP-11,V6,App A Infrastructure Component Catalog,165,"Reliability and Operations Degraded-mode controller Control Service domain Declare, enforce, communicate, and exit strategic degraded modes.",V06-F013,infrastructure,partial,passed:harness,merged,phase0,P7-D,apps/api/src/shared/degraded-store.ts; apps/api/src/health/health.controller.ts (/readyz degraded never healthy); apps/api/src/health/degraded-reconciliation.service.ts; migrations/0020_governed_degraded_recovery.sql; test/int/gate22-degraded-recovery.test.ts,Declares and enforces degraded state for audit/evidence faults; no catalogue of strategic degraded modes or communication,,,main+test
INF-OP-12,V6,App A Infrastructure Component Catalog,165,"Reliability and Operations Operational evidence vault Protected evidence Operations domain Retain acceptance, exercise, incident, change, and readiness evidence.",V06-F013,infrastructure,partial,passed:ci,merged,phase0,P7-D,c19-anchor.yml (Rekor publication),"Retains gate evidence only; no acceptance, exercise, incident, change or readiness evidence","UNRESOLVED pointer(s) at 2e83945: CI evidence archives (C15/C16/C17 ZIPs, attempt-scoped)",,main+test
INF-DL-01,V6,App A Infrastructure Component Catalog,165,"Delivery and Governance Infrastructure source registry Registry Delivery domain Own infrastructure modules, configuration schemas, and source identity.",V06-F016,infrastructure,partial,passed:ci,merged,phase0,P7-D,docker-compose.yml; conformance.manifest.json; scripts/gate/*.json (git-versioned),No infrastructure modules or configuration schemas,,,main+test
INF-DL-02,V6,App A Infrastructure Component Catalog,165,Delivery and Governance Plan and policy engine Control Delivery domain Produce deterministic plans and policy decisions before mutation.,V06-F016,infrastructure,missing,unverified,none,omission,P7-D,,No such delivery/governance component exists,,v06.txt:page 165:L10312,
INF-DL-03,V6,App A Infrastructure Component Catalog,165,Delivery and Governance Build and provenance service Evidence Build domain Build reproducible artifacts and attest source and dependencies.,V06-F016,infrastructure,partial,passed:ci,merged,phase0,P7-D,".github/workflows/ci.yml: build-test (module boundaries, typecheck, unit, migrations + acceptance, integration, C18 db-paths gate), browser-regression, supply-chain; .github/workflows/ci.yml: supply-chain (C15 trivy 0.73.0 + gitleaks 8.30.1 pinned by digest, C16 lock closure, C17 CycloneDX SBOM + licence obligations, evidence ZIP); scripts/gate/supply-chain.mjs; scripts/gate/scanner-pins.json; docs/SCANNER_DISPOSITIONS.md; .github/workflows/c17-finalize.yml (macOS-14 arm64 regeneration, byte-for-byte comparison of the nine-artifact set); scripts/gate/c17-cross-host-finalization.mjs",CI builds with SBOM and cross-host reproduction of the evidence set; no signed build provenance for application artifacts,,,main+test
INF-DL-04,V6,App A Infrastructure Component Catalog,165,Delivery and Governance Release registry Registry Delivery domain Own dependency-closed infrastructure release identity and lifecycle.,V06-F016,infrastructure,missing,unverified,none,omission,P7-D,,No such delivery/governance component exists,,v06.txt:page 165:L10324,
INF-DL-05,V6,App A Infrastructure Component Catalog,166,Delivery and Governance Promotion controller Durable runtime Delivery domain Promote cohorts through evidence gates and rollback boundaries.,V06-F016,infrastructure,partial,passed:ci,merged,phase0,P7-D,ci.yml gates block merge; c19-anchor.yml publishes only after finalizer on main,"No cohorts, rollback boundaries or environments",,v06.txt:page 166:L10336,main+test
INF-DL-06,V6,App A Infrastructure Component Catalog,166,"Delivery and Governance Vulnerability and patch service Control Fleet domain Resolve exposure, patch eligibility, exceptions, and closure.",V06-F016,infrastructure,partial,passed:ci,merged,phase0,R0,".github/workflows/ci.yml: supply-chain (C15 trivy 0.73.0 + gitleaks 8.30.1 pinned by digest, C16 lock closure, C17 CycloneDX SBOM + licence obligations, evidence ZIP); scripts/gate/supply-chain.mjs; scripts/gate/scanner-pins.json; docs/SCANNER_DISPOSITIONS.md; c15-patched-image-recheck.yml; scripts/gate/scanner-exclusions.json",Scope limited to two images and npm dependencies; no fleet exposure model,C15 red on util-linux CVEs (memory: c15-image-pins-2026-09).,,main+test
INF-DL-07,V6,App A Infrastructure Component Catalog,166,"Delivery and Governance Cost and sustainability ledger Ledger Management plane Allocate cost, energy, carbon, license, and efficiency measures.",V06-F016,infrastructure,missing,unverified,none,omission,P7-D,,No such delivery/governance component exists,,,
INF-DL-08,V6,App A Infrastructure Component Catalog,166,"Delivery and Governance Infrastructure governance registry Registry Governance domain Own architecture decisions, exceptions, conformance, review, and amendment.",V06-F016,infrastructure,partial,unverified,branch-only,phase0,P7-D,docs/SCANNER_DISPOSITIONS.md; FULL_PRODUCT_DELIVERY_REGISTER.md,"No registry of architecture decisions, exceptions, conformance, review and amendment",UNRESOLVED pointer(s) at 2e83945: ADR-P0/EXC-P0/EXC-P1 references | release_status merged → branch-only from the evidence at 2e83945,,branch+main
RU-01,V6,App C Runtime Unit Catalog,168,Stateless service Request or event Replicated; disposable Drain and reschedule,V06-F003,infrastructure,partial,unverified,branch-only,phase0,P7-D,apps/api (NestJS; sessions in Postgres),"API holds a local degraded journal and vault path, so it is not fully disposable; no replication/drain",release_status merged → branch-only from the evidence at 2e83945,v06.txt:page 168:L10489,branch
RU-02,V6,App C Runtime Unit Catalog,168,"Stateful service Partition or shard Quorum or owner-aware Fence, fail over, reconcile",V06-F003,infrastructure,partial,unverified,merged,phase0,P7-D,"docker-compose.yml (digest-pinned postgres/redis, loopback only, required env, local-dev profile per EXC-P0-004); migrations","Single Postgres: no partitioning, quorum, fencing or failover",passed:harness lacked a resolved test/CI pointer → unverified,v06.txt:page 168:L10490,main
RU-03,V6,App C Runtime Unit Catalog,168,Control-plane controller Desired-state object Leader or quorum Freeze change; restore control,V06-F003,infrastructure,missing,unverified,none,omission,P7-D,,No runtime unit of this class exists,,v06.txt:page 168:L10491,
RU-04,V6,App C Runtime Unit Catalog,168,Gateway Route and policy key Horizontally replicated Fail closed or bounded failover,V06-F003,infrastructure,partial,unverified,merged,phase0,P7-D,apps/api/src/pipeline (fails closed),No replicated gateway tier,passed:harness lacked a resolved test/CI pointer → unverified,v06.txt:page 168:L10492,main
RU-05,V6,App C Runtime Unit Catalog,168,Durable workflow worker Task lease Disposable with checkpoint Lease expiry and reassignment,V06-F003,infrastructure,partial,passed:harness,branch-only,phase6,P7-A,"apps/api/src/observation/scheduling/scheduler.service.ts (BullMQ job schedulers, scope-prefixed queues, payload carries no authority, attempts 3 exponential backoff); migrations/0038_scheduled_collection.sql; migrations/0040_scheduled_attempt_faults.sql; test/int/phase6-scheduled-collection.test.ts; test/int/phase6-scheduled-corrections.test.ts",BullMQ leases and bounded retries; no checkpoints,,v06.txt:page 168:L10493,branch+main+test
RU-06,V6,App C Runtime Unit Catalog,168,Human task worker Gate and case Durable task state Escalate and preserve deadline,V06-F003,infrastructure,partial,unverified,branch-only,phase6,P6,migrations/0042 (approvals by named authority with expiry); 0045 monitoring,No deadline escalation for human tasks,passed:harness lacked a resolved test/CI pointer → unverified,v06.txt:page 168:L10494,branch
RU-07,V6,App C Runtime Unit Catalog,168,"Agent sandbox Execution identity Ephemeral isolated runtime Terminate, revoke, restore checkpoint",V06-F003,infrastructure,missing,unverified,none,phase7,P7-A,,No agent sandbox runtime,,v06.txt:page 168:L10495,
RU-08,V6,App C Runtime Unit Catalog,168,"Model server Model revision and endpoint Replicated or partitioned Drain, revoke, approved fallback",V06-F003,infrastructure,partial,passed:harness,merged,phase2,P2,"apps/api/src/intelligence/gateway/model-gateway.service.ts (modes replay | local-live Ollama/llama.cpp, pinned model digest/prompt version, no hosted provider); test/int/phase2-acceptance.test.ts","Local adapter; no replication, drain, revoke or fallback",,v06.txt:page 168:L10496,main+test
RU-09,V6,App C Runtime Unit Catalog,168,Batch worker Job and partition Checkpointed Retry from committed boundary,V06-F003,infrastructure,missing,unverified,none,omission,P7-D,,No runtime unit of this class exists,,v06.txt:page 168:L10498,
RU-10,V6,App C Runtime Unit Catalog,168,Stream processor Topic partition Checkpointed offsets Replay and reconcile,V06-F003,infrastructure,missing,unverified,none,omission,P7-D,,No runtime unit of this class exists,,v06.txt:page 168:L10499,
RU-11,V6,App C Runtime Unit Catalog,168,"Connector worker Source and cursor Isolated, lease-based Suspend and preserve custody",V06-F003,infrastructure,implemented,passed:harness,merged,phase1,P1,"apps/api/src/observation/acquisition/lifecycle.service.ts (source + cursor, suspend and preserve custody); scheduler leases; test/int/phase1-fault-injection.test.ts","Isolation is process-level, not lease-isolated workers",,v06.txt:page 168:L10500,main+test
RU-12,V6,App C Runtime Unit Catalog,168,Edge collector Device and stream Local buffered Store-and-forward,V06-F003,infrastructure,missing,unverified,none,omission,P7-D,,No runtime unit of this class exists,,v06.txt:page 168:L10501,
RU-13,V6,App C Runtime Unit Catalog,168,Search shard Index shard Replicated derived state Rebuild or policy-equivalent fallback,V06-F003,infrastructure,missing,unverified,none,omission,P7-D,,No runtime unit of this class exists,,v06.txt:page 168:L10502,
RU-14,V6,App C Runtime Unit Catalog,168,Graph partition Entity or domain partition Replicated temporal state Constrain traversals and replay,V06-F003,infrastructure,partial,unverified,none,phase3,P3,,No partitioned/replicated graph runtime,UNRESOLVED pointer(s) at 2e83945: migrations/0024–0027 (graph tables in Postgres) | release_status merged → none from the evidence at 2e83945 | passed:harness lacked a resolved test/CI pointer → unverified,v06.txt:page 168:L10503,
RU-15,V6,App C Runtime Unit Catalog,168,"Queue broker Partition Durable replicated log Elect, replay, apply backpressure",V06-F003,infrastructure,partial,unverified,merged,phase0,P7-D,"docker-compose.yml (digest-pinned postgres/redis, loopback only, required env, local-dev profile per EXC-P0-004) (single Redis)","No durable replicated log, election or backpressure",,v06.txt:page 168:L10505,main
RU-16,V6,App C Runtime Unit Catalog,168,Cache node Key partition Disposable derived state Bypass and rebuild,V06-F003,infrastructure,missing,unverified,none,omission,P7-D,,No runtime unit of this class exists,,v06.txt:page 168:L10506,
RU-17,V6,App C Runtime Unit Catalog,168,Telemetry collector Source and signal class Buffered Prioritize and forward later,V06-F003,infrastructure,missing,unverified,none,omission,P7-D,,No runtime unit of this class exists,,v06.txt:page 168:L10507,
RU-18,V6,App C Runtime Unit Catalog,168,Security sensor Asset and signal class Locally buffered Enter security-degraded mode,V06-F003,infrastructure,missing,unverified,none,omission,P7-D,,No runtime unit of this class exists,,v06.txt:page 168:L10508,
RU-19,V6,App C Runtime Unit Catalog,168,Policy decision point Policy and tenant Replicated signed bundles Safe cached decision or deny,V06-F003,infrastructure,partial,unverified,merged,phase0,P7-D,"apps/api/src/policy/pdp.service.ts (default deny, INDETERMINATE->deny, obligations, consequence class)","In-process, code-defined bundle; no replicated signed bundles",passed:harness lacked a resolved test/CI pointer → unverified,v06.txt:page 168:L10509,main
RU-20,V6,App C Runtime Unit Catalog,168,Identity issuer Trust domain Quorum and hardware roots Stop issuance; preserve existing bounded leases,V06-F003,infrastructure,partial,passed:harness,merged,phase0,P7-D,"apps/api/src/identity/identity.service.ts (HS256 JWT with kid, 15-min access, refresh rotation, assurance password|break_glass|bootstrap_rotation); migrations/0002_identity_tenancy.sql; migrations/0017_identity_mutator_governance.sql; test/int/gate22-identity-mutators.test.ts",In-process HS256 issuer; no quorum or hardware roots,,v06.txt:page 168:L10510,main+test
RU-21,V6,App C Runtime Unit Catalog,168,Key service Key domain Quorum and hardware roots Continuity keys or stop protected operations,V06-F003,infrastructure,missing,unverified,none,omission,P7-D,,No runtime unit of this class exists,,v06.txt:page 168:L10512,
